gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD8_S38_L002,53-CD8_S40_L002,55-CD8_S42_L002,56-CD8_S44_L002
ENSMUSG00000061167,Rpl15-ps3,100034724,"ribosomal protein L15, pseudogene 3",16752.568109075735,-0.15482731380130715,0.1588401602945086,-0.9747365748954097,0.3296909454579302,0.7304153067301592,15146,18832,15164,18080
ENSMUSG00000063047,Zfp780b,338354,zinc finger protein 780B,485.6336396134211,-0.26274560651290824,0.2691872826848182,-0.9760699089954696,0.32902982184718393,0.7304153067301592,516,502,459,468
ENSMUSG00000079057,Cyp4v3,102294,"cytochrome P450, family 4, subfamily v, polypeptide 3",419.1404038120926,-0.2855606675360779,0.29268705862513683,-0.9756518408345954,0.3292370252445772,0.7304153067301592,411,475,418,376
ENSMUSG00000121319,3110053B16Rik,382686,RIKEN cDNA 3110053B16 gene,154.23853554959257,-0.5078571493258813,0.5210881545461474,-0.9746088927471592,0.3297543007941481,0.7304153067301592,213,134,120,147
ENSMUSG00000028656,Cap1,12331,"CAP, adenylate cyclase-associated protein 1 (yeast)",3332.8071755132096,0.20037313430720685,0.2056404521160915,0.974385789592064,0.3298650225507142,0.7304244254135798,2412,3566,3875,3613
ENSMUSG00000031826,Usp10,22224,ubiquitin specific peptidase 10,2493.198908148459,-0.15373762035944755,0.15781885429376158,-0.9741397569220894,0.32998715168997633,0.7304244254135798,2424,2626,2363,2590
ENSMUSG00000032508,Myd88,17874,myeloid differentiation primary response gene 88,2356.9954260397085,0.14237772151135603,0.14613435752237308,0.9742932731582857,0.32991094371826035,0.7304244254135798,2154,2153,2618,2576
ENSMUSG00000039738,Slx4,52864,SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae),1317.026235418832,-0.223744572597871,0.22995727276837025,-0.9729832412095218,0.3305616313638458,0.731527010502574,1553,1169,1262,1289
ENSMUSG00000019988,Nedd1,17997,"neural precursor cell expressed, developmentally down-regulated gene 1",799.2567227031109,0.22246797055820502,0.2289005494956775,0.971897931430724,0.33110132899118866,0.7316193068740833,676,743,983,827
ENSMUSG00000020868,Xylt2,217119,xylosyltransferase II,2640.0720398416083,-0.17810800237594387,0.18317650005856384,-0.9723299785671224,0.3308864144275985,0.7316193068740833,2736,2650,2322,2871
ENSMUSG00000026110,Mgat4a,269181,"mannoside acetylglucosaminyltransferase 4, isoenzyme A",1328.095615300749,-0.26002232267019293,0.2673827073961541,-0.9724724728923624,0.33081555282245895,0.7316193068740833,1678,1096,1236,1301
ENSMUSG00000034064,Poglut1,224143,protein O-glucosyltransferase 1,767.4631082579133,-0.2188635277425903,0.22517742367276877,-0.9719603509659391,0.33107027386745586,0.7316193068740833,823,763,760,730
ENSMUSG00000072763,5430403G16Rik,77200,RIKEN cDNA 5430403G16 gene,172.72805530472039,-0.535428376920436,0.5509085824062145,-0.971900591168565,0.3311000056733169,0.7316193068740833,264,127,144,152
ENSMUSG00000096981,Gm16845,100503652,"predicted gene, 16845",138.46679702669127,-0.47563664288301905,0.4893737040693198,-0.9719293025512566,0.33108572091711236,0.7316193068740833,141,169,113,130
ENSMUSG00000100615,Gm5511,433221,"heat shock protein 90, alpha (cytosolic), class A member 1 pseudogene",180.82184555189195,-0.5789725527143891,0.5957584146743896,-0.9718243812482702,0.3311379242803784,0.7316193068740833,115,304,135,169
ENSMUSG00000022843,Clcn2,12724,"chloride channel, voltage-sensitive 2",81.33804232901107,-0.7493578858426554,0.7718006267447168,-0.970921582434158,0.33158732980000516,0.732383270104519,136,59,83,45
ENSMUSG00000074829,2010315B03Rik,630836,RIKEN cDNA 2010315B03 gene,262.4827185202774,-0.39771868287031514,0.40967181952096354,-0.9708226534482518,0.33163659976131554,0.732383270104519,239,336,279,198
ENSMUSG00000050627,Gpd1l,333433,glycerol-3-phosphate dehydrogenase 1-like,3417.1908563593597,-0.1518233797900566,0.15650917748491566,-0.9700605563829593,0.33201630836324325,0.7330528310946924,3153,3769,3292,3503
ENSMUSG00000023118,Sympk,68188,symplekin,838.7949795724169,-0.3316422125138013,0.342153721482173,-0.9692784023425584,0.3324063021860281,0.7335312673498474,1063,729,601,953
ENSMUSG00000025369,Smarcc2,68094,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",1505.4981038034691,-0.25172233985727976,0.2597310635055653,-0.969165322236807,0.3324627101078327,0.7335312673498474,1204,1952,1496,1392
ENSMUSG00000037373,Ctbp1,13016,C-terminal binding protein 1,3980.6014140111215,0.18694567273905452,0.1928764337476756,0.9692509816083607,0.33241997994492667,0.7335312673498474,3050,4121,4092,4796
ENSMUSG00000021009,Ptpn21,24000,"protein tyrosine phosphatase, non-receptor type 21",234.6344377864579,-0.3800854685290796,0.39268544262161953,-0.9679133150227804,0.3330876639228851,0.7338927753913411,221,290,208,220
ENSMUSG00000035048,Anapc13,69010,anaphase promoting complex subunit 13,643.819216789149,0.2283576721429019,0.23580171422199467,0.968430924670528,0.3328292012196026,0.7338927753913411,561,579,739,720
ENSMUSG00000039242,B3galnt2,97884,"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2",1183.938535854381,-0.18566378058820313,0.19181571840841166,-0.9679278743616313,0.3330803921062476,0.7338927753913411,1205,1217,1121,1204
ENSMUSG00000061838,Suclg2,20917,"succinate-Coenzyme A ligase, GDP-forming, beta subunit",1448.38969776617,-0.21002165971468462,0.21699171549269997,-0.9678787009808684,0.3331049526856889,0.7338927753913411,1679,1302,1463,1359
ENSMUSG00000089945,Pakap,677884,paralemmin A kinase anchor protein,186.90827007676788,-0.6786757989395846,0.7009225822592655,-0.9682607125483482,0.3329141804834355,0.7338927753913411,88,358,124,177
ENSMUSG00000022111,Uchl3,50933,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),840.1965429911328,0.22361524461573473,0.2311716823942684,0.9673124419899924,0.3333878657355487,0.7342197135049555,781,708,897,1002
ENSMUSG00000025025,Mxi1,17859,"MAX interactor 1, dimerization protein",446.8906470046295,-0.28745192016368837,0.29735259265507413,-0.966703930835167,0.33369206150542485,0.7345519184793129,480,464,384,460
ENSMUSG00000079109,Pms2,18861,"PMS1 homolog2, mismatch repair system component",845.75501355991,0.22954652598350309,0.23741680252952396,0.9668503810085549,0.3336188344567665,0.7345519184793129,731,766,866,1048
ENSMUSG00000002205,Vrk3,101568,vaccinia related kinase 3,655.9381999361481,0.39169158247119557,0.4052523870468851,0.9665373850737599,0.33377534921665414,0.7345664703642423,746,339,778,785
ENSMUSG00000019863,Qrsl1,76563,glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1,421.22610822466385,-0.29107505476655016,0.3012263194503109,-0.9663002067605342,0.3338939826370078,0.7346587858664527,483,407,412,384
ENSMUSG00000032582,Rbm6,19654,RNA binding motif protein 6,3177.6052157257645,-0.15403336622124753,0.1594699332577856,-0.9659085137525594,0.3340899617759365,0.7349212017941381,3445,2982,3299,3022
ENSMUSG00000020108,Ddit4,74747,DNA-damage-inducible transcript 4,3118.2417579385933,0.18125538530620466,0.18772846536816848,0.9655189209091495,0.3342849636867456,0.7351813480530356,2403,3226,3333,3621
ENSMUSG00000026980,Ly75,17076,lymphocyte antigen 75,3695.408024225995,-0.13108234077567968,0.13580767041264633,-0.9652057234866859,0.3344417807893841,0.735252730676135,3516,3915,3843,3569
ENSMUSG00000029397,Rchy1,68098,ring finger and CHY zinc finger domain containing 1,490.26805796791996,-0.3201418961672903,0.33170254607451766,-0.9651475394324219,0.3344709186102919,0.735252730676135,432,617,402,512
ENSMUSG00000052934,Fbxo31,76454,F-box protein 31,109.114664739309,0.5813807261221086,0.602479937504704,0.9649793958783388,0.3345551319217515,0.7352691359968753,86,82,179,97
ENSMUSG00000028552,Eps15,13858,epidermal growth factor receptor pathway substrate 15,759.1310690254813,0.37739387784217643,0.3913497860895371,0.9643390420963008,0.3348759729463046,0.7353448176558619,859,404,830,969
ENSMUSG00000029713,Gnb2,14693,"guanine nucleotide binding protein (G protein), beta 2",3132.0749038358445,-0.142346993803,0.14759231512130402,-0.9644607423225731,0.3348149813596772,0.7353448176558619,2981,3341,3323,2936
ENSMUSG00000068732,Tmem167b,67495,transmembrane protein 167B,1304.7406689223494,0.1817013801388439,0.18838203531431538,0.9645366652699935,0.3347769352533445,0.7353448176558619,1178,1172,1392,1518
ENSMUSG00000101523,Csnk2a1-ps3,100039026,"casein kinase 2, alpha 1 polypeptide, pseudogene 3",55.72369621919638,-0.7689793155127194,0.7974499662898974,-0.9642978845310678,0.3348966011933743,0.7353448176558619,68,67,58,29
ENSMUSG00000024603,Dctn4,67665,dynactin 4,1574.6650117051302,0.16743638436076663,0.17371961011625844,0.9638312234796815,0.33513054983445084,0.7356898871251235,1400,1452,1868,1634
ENSMUSG00000036833,Pnpla7,241274,patatin-like phospholipase domain containing 7,1246.8585668424237,-0.2259852563595252,0.23453111917217645,-0.9635619237105271,0.33526560431366537,0.7358177524226608,1428,1152,1097,1313
ENSMUSG00000020420,Zfp607a,545938,zinc finger protein 607A,432.4194179848719,-0.2958809979998988,0.3072251158079346,-0.9630755520159762,0.3355096096966534,0.736184622284457,424,493,368,446
ENSMUSG00000013833,Med16,216154,mediator complex subunit 16,1316.7554509271743,0.1931561322805094,0.20070124731155578,0.9624062374692978,0.335845581673695,0.7362472934631574,1170,1192,1356,1590
ENSMUSG00000020091,Eif4ebp2,13688,eukaryotic translation initiation factor 4E binding protein 2,898.1441553792151,0.4286756613866023,0.44541339473058494,0.9624220251523717,0.33583765432809276,0.7362472934631574,374,1108,1169,998
ENSMUSG00000024978,Gpam,14732,"glycerol-3-phosphate acyltransferase, mitochondrial",395.4561604389859,0.3431963368705126,0.3565783412533826,0.962471067828091,0.33581302968182886,0.7362472934631574,302,369,379,547
ENSMUSG00000026960,Arl6ip6,65103,ADP-ribosylation factor-like 6 interacting protein 6,595.085364199118,0.24821627822612485,0.25787326076330214,0.9625514389952928,0.33577267730953736,0.7362472934631574,512,534,747,612
ENSMUSG00000021501,Caml,12328,calcium modulating ligand,500.46200964006607,-0.3268221904996089,0.3396781401030493,-0.9621525553586102,0.3359729776015603,0.7363580703324062,553,517,581,355
ENSMUSG00000038880,Mrps34,79044,mitochondrial ribosomal protein S34,599.0615208026488,0.28690609641564696,0.29825875017628944,0.9619368962220476,0.3360813033319033,0.7364270095882053,493,545,578,801
ENSMUSG00000025584,Pde8a,18584,phosphodiesterase 8A,306.4916033549986,-0.34394855537025104,0.3576599689741167,-0.9616635497587431,0.336218637741781,0.7364844674590943,366,292,309,259
ENSMUSG00000026790,Odf2,18286,outer dense fiber of sperm tails 2,2842.0923702522005,0.13716872662004687,0.142710811082268,0.961165629848279,0.33646889486483933,0.7364844674590943,2470,2737,3204,3050
ENSMUSG00000039100,Marchf6,223455,membrane associated ring-CH-type finger 6,3035.321848031701,-0.1533580566771377,0.15956049233265548,-0.9611279987618313,0.33648781331271455,0.7364844674590943,3285,2853,3138,2901
ENSMUSG00000046032,Snx12,55988,sorting nexin 12,1325.493318798975,0.2137576283648384,0.22240078735226212,0.9611370126413546,0.3364832816615922,0.7364844674590943,1047,1316,1363,1622
ENSMUSG00000098912,1500004A13Rik,319830,RIKEN cDNA 1500004A13 gene,150.6297384203227,0.458227831338694,0.47676450849026414,0.9611198467556469,0.33649191169816867,0.7364844674590943,120,124,211,156
ENSMUSG00000020003,Pex7,18634,peroxisomal biogenesis factor 7,228.85595498197011,0.3908106194997098,0.407562087780851,0.9588983647317348,0.3376099486670611,0.7372471639458504,215,165,297,249
ENSMUSG00000021843,Ktn1,16709,kinectin 1,1237.4653980525693,-0.18522576361321103,0.1929897477144718,-0.9597699660567068,0.33717100119705434,0.7372471639458504,1264,1267,1156,1274
ENSMUSG00000022536,Glyr1,74022,glyoxylate reductase 1 homolog (Arabidopsis),3736.3308062464066,-0.25387716895250834,0.2644663429902247,-0.959960220578587,0.33707523584853116,0.7372471639458504,4326,3474,4598,2592
ENSMUSG00000024293,Esco1,77805,establishment of sister chromatid cohesion N-acetyltransferase 1,361.9166043200227,0.5122904129067798,0.5341903533804242,0.9590034894208426,0.3375569873188756,0.7372471639458504,303,270,680,221
ENSMUSG00000027671,Actl6a,56456,actin-like 6A,121.19149755678991,0.724901848749464,0.755146995111671,0.959948001438138,0.33708138587454267,0.7372471639458504,38,139,123,193
ENSMUSG00000038102,Trappc11,320714,trafficking protein particle complex 11,494.8161421376881,0.3946947476304428,0.4113644254216222,0.959477104093058,0.3373184485771061,0.7372471639458504,366,457,394,780
ENSMUSG00000038481,Cdk19,78334,cyclin-dependent kinase 19,1203.5890916330213,-0.19927263701707212,0.2075752107532346,-0.9600020941516346,0.33705416097191854,0.7372471639458504,1196,1278,1079,1271
ENSMUSG00000052593,Adam17,11491,a disintegrin and metallopeptidase domain 17,305.1732545699766,0.5652616084236753,0.5891539404094327,0.9594463681781482,0.3373339256084079,0.7372471639458504,346,124,267,494
ENSMUSG00000056602,Fry,320365,FRY microtubule binding protein,1087.0822386217728,-0.19595049730682026,0.2042639932680598,-0.9593002377549255,0.33740751564268706,0.7372471639458504,1088,1144,1161,970
ENSMUSG00000102644,Thap6,381650,THAP domain containing 6,235.22996654610358,-0.36802622628344445,0.38378702629122774,-0.9589334737026166,0.3375922603307697,0.7372471639458504,272,237,207,224
ENSMUSG00000021550,2210016F16Rik,70153,RIKEN cDNA 2210016F16 gene,1659.7611188593423,0.17217576777587695,0.1796559854230137,0.9583636602503167,0.3378794130334558,0.7373313842506848,1537,1462,1755,1935
ENSMUSG00000026005,Rpe,66646,ribulose-5-phosphate-3-epimerase,229.90944893622532,-0.4999106302357263,0.5214660453268671,-0.9586638185087787,0.3377281312495245,0.7373313842506848,318,198,139,259
ENSMUSG00000079427,Mthfsl,100039707,"5, 10-methenyltetrahydrofolate synthetase-like",259.28296285401,0.40652658783917733,0.42418532480041143,0.9583702312909035,0.33787610071875446,0.7373313842506848,165,265,351,271
ENSMUSG00000034075,Zdhhc5,228136,"zinc finger, DHHC domain containing 5",2632.345123067382,0.14847076918860413,0.1549492718445425,0.9581895250050733,0.3379671983195346,0.737354989729251,2242,2562,3070,2747
ENSMUSG00000022808,Snx4,69150,sorting nexin 4,4754.858007067795,0.14506875927485766,0.15153638903887023,0.9573196259655258,0.3384059523187387,0.7378432683175485,4061,4627,4899,5576
ENSMUSG00000022849,Hspbap1,66667,Hspb associated protein 1,519.1050547787131,-0.2626281566925183,0.2743461081604956,-0.9572877065887804,0.33842205855817414,0.7378432683175485,555,533,461,529
ENSMUSG00000025646,Atrip,235610,ATR interacting protein,720.5509047501325,0.23067163803404928,0.2409391234706491,0.9573855615945636,0.3383726833330794,0.7378432683175485,582,694,792,841
ENSMUSG00000054293,P2ry10b,213438,"purinergic receptor P2Y, G-protein coupled 10B",386.05893671167746,0.352788211135233,0.3687566958049021,0.9566964211054827,0.33872050505988927,0.7383259245674036,246,408,475,435
ENSMUSG00000026096,Osgepl1,72085,O-sialoglycoprotein endopeptidase-like 1,181.1653452071737,-0.4112711942294018,0.43004087317736045,-0.956353732589931,0.3388935515785374,0.7384798572763884,182,216,177,150
ENSMUSG00000038884,Shfl,319278,shiftless antiviral inhibitor of ribosomal frameshifting,1964.4448756654585,-0.1565489735615692,0.16371112503634472,-0.9562512842472648,0.3389452956622422,0.7384798572763884,1971,2010,1874,2025
ENSMUSG00000039781,Cep131,12009,centrosomal protein 131,231.5877602821198,-0.38557374328443067,0.40334375932481703,-0.9559432478386855,0.3391009076485509,0.7386509084295402,225,280,188,233
ENSMUSG00000024410,Rmc1,76482,regulator of MON1-CCZ1,1047.6912233335793,0.22664841874390143,0.2371765694029721,0.9556104943857968,0.3392690575357458,0.7386812661801011,782,1078,1201,1172
ENSMUSG00000029130,Rnf32,56874,ring finger protein 32,84.14045007386554,-0.5965934977599853,0.6242543221426716,-0.9556898151898345,0.3392289695982536,0.7386812661801011,87,108,81,60
ENSMUSG00000025209,Twnk,226153,twinkle mtDNA helicase,621.3524146208815,-0.2977977164908003,0.31173850445856843,-0.9552805066798511,0.3394358626238652,0.7388765198674458,696,620,474,693
ENSMUSG00000030706,Mrpl48,52443,mitochondrial ribosomal protein L48,700.0246216670498,0.2820962057473778,0.2955326333959851,0.9545348765914328,0.33981296394691235,0.7395127437847322,478,740,798,815
ENSMUSG00000030805,Stx4a,20909,syntaxin 4A (placental),1681.164704291645,0.185170420584681,0.1940250202013155,0.9543636196638599,0.33989961480273817,0.7395127437847322,1591,1431,1742,2010
ENSMUSG00000030924,Rexo5,434234,RNA exonuclease 5,505.75478566256334,-0.2726595498314072,0.2857333229319583,-0.9542448428261749,0.33995972062922347,0.7395127437847322,523,541,546,418
ENSMUSG00000032093,Cd3e,12501,"CD3 antigen, epsilon polypeptide",28514.807938800193,0.11691714440918753,0.12257256698076661,0.9538606173397144,0.3401542007450326,0.7395999190053137,25270,27348,34046,28349
ENSMUSG00000042073,Abhd14b,76491,abhydrolase domain containing 14b,171.6743717279091,0.42481992159639254,0.44530703936058447,0.9539932766533191,0.3400870456613026,0.7395999190053137,132,150,232,182
ENSMUSG00000001018,Snapin,20615,SNAP-associated protein,1039.3756499050166,-0.2206467188342073,0.2318497970474833,-0.9516795858528115,0.3412595055293547,0.7396318945020315,944,1210,1102,917
ENSMUSG00000004266,Ptpn6,15170,"protein tyrosine phosphatase, non-receptor type 6",358.51594493127175,-0.7259850574187598,0.7614441810984888,-0.9534317490895075,0.3403713615005182,0.7396318945020315,218,647,491,83
ENSMUSG00000004994,Yju2b,67736,YJU2 splicing factor homolog B,207.59623363712697,-0.7177203711209036,0.754240051020165,-0.9515808264890391,0.3413096092287187,0.7396318945020315,221,276,50,276
ENSMUSG00000020894,Vamp2,22318,vesicle-associated membrane protein 2,583.1462161185074,0.2504104121779101,0.26278997258796694,0.9528918082827043,0.3406448909998298,0.7396318945020315,543,480,713,619
ENSMUSG00000026869,Psmd5,66998,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5",264.68693834284284,0.7943932146487722,0.8334189933454301,0.9531738789153288,0.34050197881401273,0.7396318945020315,297,72,599,114
ENSMUSG00000032184,Lysmd2,70082,"LysM, putative peptidoglycan-binding, domain containing 2",294.2968871902853,0.3600135995246116,0.37819828468908145,0.9519175895273572,0.3411387782050828,0.7396318945020315,263,232,295,398
ENSMUSG00000034807,Colgalt1,234407,collagen beta(1-O)galactosyltransferase 1,477.87104474537654,-0.46192825860187137,0.4854499796175833,-0.9515465609160364,0.34132699432082264,0.7396318945020315,576,487,230,608
ENSMUSG00000038121,Fam210a,108654,"family with sequence similarity 210, member A",1107.9379298791719,-0.191176995820361,0.20055482269195304,-0.9532405815740659,0.34046818926855377,0.7396318945020315,1150,1120,1037,1134
ENSMUSG00000040430,Pitpnc1,71795,"phosphatidylinositol transfer protein, cytoplasmic 1",152.0455272386176,-0.4725606946598884,0.4963865264175487,-0.9520014535253147,0.3410962447222628,0.7396318945020315,195,144,152,116
ENSMUSG00000050106,Tmc8,217356,transmembrane channel-like gene family 8,2986.8847611478805,0.16434362848983106,0.17253318634218065,0.9525334341411429,0.3408265180675512,0.7396318945020315,2971,2436,3355,3275
ENSMUSG00000052087,Rgs14,51791,regulator of G-protein signaling 14,81.75330839877861,-0.6227061746100724,0.6542552576752281,-0.9517786327353954,0.34120926069222,0.7396318945020315,114,76,62,73
ENSMUSG00000059669,Taf1b,21340,"TATA-box binding protein associated factor, RNA polymerase I, B",926.4741325847131,0.20689740173451104,0.21705768672634743,0.9531908537998665,0.34049337964813925,0.7396318945020315,767,888,1113,974
ENSMUSG00000062203,Gspt1,14852,G1 to S phase transition 1,1392.4554169079972,-0.24571847690864698,0.2581757254079528,-0.9517489551753107,0.34122431512816814,0.7396318945020315,1583,1317,1104,1564
ENSMUSG00000076862,Trav19,547428,T cell receptor alpha variable 19,119.60900318491964,0.5658413885075758,0.5943818682227583,0.9519829233679008,0.34110564240948926,0.7396318945020315,71,115,187,114
ENSMUSG00000003778,Brd8,78656,bromodomain containing 8,1583.519699507141,-0.201286786817103,0.2116668426683783,-0.9509604068335923,0.3416244751386574,0.7396583402236727,1829,1421,1595,1500
ENSMUSG00000020178,Adora2a,11540,adenosine A2a receptor,1528.5410290848522,-0.17567554473493763,0.18469913247108008,-0.9511443956697774,0.3415310805510415,0.7396583402236727,1654,1460,1556,1460
ENSMUSG00000020537,Drg2,13495,developmentally regulated GTP binding protein 2,1329.8943652350858,0.1678540451087581,0.17658052945662314,0.9505807102588357,0.3418172646088606,0.7396583402236727,1192,1216,1514,1442
ENSMUSG00000032198,Dock6,319899,dedicator of cytokinesis 6,54.15621158177078,-0.9912869684128907,1.0429330167482194,-0.9504799948741129,0.34186841413547875,0.7396583402236727,53,86,66,11
ENSMUSG00000037366,Pafah2,100163,platelet-activating factor acetylhydrolase 2,100.74739758372344,-0.5682303820129713,0.5975190035592539,-0.9509829455267221,0.3416130333925075,0.7396583402236727,127,104,104,67
ENSMUSG00000037434,Slc30a1,22782,"solute carrier family 30 (zinc transporter), member 1",558.6275204792067,-0.2563322098731668,0.269574892060434,-0.9508756839850707,0.34166748680573544,0.7396583402236727,543,627,499,569
ENSMUSG00000038622,Med30,69790,mediator complex subunit 30,1094.8376496359676,0.21897555402758648,0.23038954630167446,0.950457855153105,0.34187965871716314,0.7396583402236727,829,1120,1230,1243
ENSMUSG00000000538,Tom1l2,216810,target of myb1-like 2 (chicken),261.1769671429352,-0.7064884692952207,0.7441732235063594,-0.9493602389594489,0.3424374255731015,0.739779162940471,363,258,60,352
ENSMUSG00000027193,Api5,11800,apoptosis inhibitor 5,4112.570484146435,0.14125038152808522,0.14879450266045713,0.9492983880621767,0.3424688731577529,0.739779162940471,3590,3933,4959,4113
ENSMUSG00000030725,Lipt2,67164,lipoyl(octanoyl) transferase 2 (putative),56.79718068182248,-0.7172689344675508,0.755917195569706,-0.9488723615117295,0.34268553304662586,0.739779162940471,59,77,38,52
ENSMUSG00000032763,Ilvbl,216136,ilvB (bacterial acetolactate synthase)-like,1558.972567830832,-0.23687489306959528,0.24962441238875133,-0.9489251904605361,0.34265866161993874,0.739779162940471,1615,1627,1208,1788
ENSMUSG00000035840,Lysmd3,80289,"LysM, putative peptidoglycan-binding, domain containing 3",808.0102104820598,-0.2742723331770669,0.2887452789660973,-0.9498764245051787,0.34217504724990766,0.739779162940471,756,947,927,614
ENSMUSG00000039153,Runx2,12393,runt related transcription factor 2,1091.6980915776667,0.4502349941369592,0.4740093903607383,0.9498440395754905,0.3421915048041895,0.739779162940471,1014,756,2060,611
ENSMUSG00000043881,Kbtbd7,211255,kelch repeat and BTB (POZ) domain containing 7,298.5359267093729,0.42008742992576675,0.4426892041382693,0.9489443745155278,0.34264890399034476,0.739779162940471,206,286,467,254
ENSMUSG00000058392,Rrp1b,72462,ribosomal RNA processing 1B,687.0454706600908,-0.5380804839351636,0.5663684939256619,-0.9500537012671273,0.34208496672647876,0.739779162940471,645,923,969,220
ENSMUSG00000070605,Zfp992,433791,zinc finger protein 992,197.90916906803244,-0.5571842591445917,0.5870941486054055,-0.9490543560485787,0.3425929672609367,0.739779162940471,188,266,95,239
ENSMUSG00000078861,Zfp931,353208,zinc finger protein 931,152.7404732023453,-0.452522127366891,0.4769270819021291,-0.9488287508482349,0.3427077166106274,0.739779162940471,143,197,140,131
ENSMUSG00000028431,Elp1,230233,elongator complex protein 1,1423.9758786169632,-0.18831640011809714,0.1985657189757838,-0.9483832410218975,0.34293438798584536,0.7397830131929286,1328,1591,1325,1468
ENSMUSG00000052137,Rbm12b2,77604,RNA binding motif protein 12 B2,958.7372863427564,-0.20311587731626282,0.21417368075263968,-0.948369923897661,0.3429411650928806,0.7397830131929286,995,977,882,988
ENSMUSG00000095193,Gm20939,100044193,"predicted gene, 20939",79.49345025358959,-0.6206324641163364,0.654243215696219,-0.9486265187417872,0.3428105986069058,0.7397830131929286,99,86,80,52
ENSMUSG00000025034,Trim8,93679,tripartite motif-containing 8,5177.050262104654,0.1173337043685955,0.1238286749517926,0.9475487354950245,0.3433592346242638,0.7401125144510959,4539,5014,5754,5562
ENSMUSG00000025626,Phf6,70998,PHD finger protein 6,120.56579369305678,0.5826938713201071,0.6149646040471005,0.9475242436481405,0.3433717084964264,0.7401125144510959,114,71,196,109
ENSMUSG00000030766,Arhgap17,70497,Rho GTPase activating protein 17,1628.5938459246383,-0.19717941706819422,0.20804240531911314,-0.9477847401626782,0.3432390505995793,0.7401125144510959,1778,1563,1800,1393
ENSMUSG00000059040,Eno1b,433182,"enolase 1B, retrotransposed",61.904659302451876,-0.7641168621806296,0.8064873421350688,-0.9474629324717373,0.34340293598487703,0.7401125144510959,68,82,69,28
ENSMUSG00000022200,Golph3,66629,golgi phosphoprotein 3,3008.2305958949573,0.13912192105134358,0.14693283097949236,0.946840267923246,0.34372017912935443,0.7404630798424141,2558,2951,3366,3257
ENSMUSG00000028692,Akr1a1,58810,"aldo-keto reductase family 1, member A1 (aldehyde reductase)",184.15661097908867,-0.4219051846366,0.445547497626503,-0.9469364924820607,0.34367114118077086,0.7404630798424141,179,227,147,183
ENSMUSG00000000275,Trim25,217069,tripartite motif-containing 25,334.71864609128113,0.49248470584554244,0.5202515220222736,0.9466280923719385,0.3438283237971553,0.7405177753217939,361,171,547,279
ENSMUSG00000029203,Ube2k,53323,ubiquitin-conjugating enzyme E2K,1755.9613557282958,0.1539720013479264,0.16268934518498207,0.946417241847376,0.3439358146265016,0.7405177753217939,1568,1628,1916,1967
ENSMUSG00000044367,Slc16a13,69309,"solute carrier family 16 (monocarboxylic acid transporters), member 13",184.8993994660896,-0.4147261356557752,0.43824427073390065,-0.9463355561072343,0.34397746348454933,0.7405177753217939,172,235,171,162
ENSMUSG00000020163,Uqcr11,66594,"ubiquinol-cytochrome c reductase, complex III subunit XI",1117.804352411667,0.18456492715492168,0.19515316323653098,0.9457439689625934,0.344279190302133,0.7406680087793475,1015,996,1213,1283
ENSMUSG00000022965,Ifngr2,15980,interferon gamma receptor 2,729.2852325298312,-0.22133972347563005,0.23396323732528929,-0.9460448829740365,0.3441256942170915,0.7406680087793475,756,753,671,742
ENSMUSG00000074283,Zfp109,56869,zinc finger protein 109,143.34446184008777,-0.5333272819947822,0.5638357794128678,-0.9458911645340162,0.344204100456911,0.7406680087793475,193,132,92,153
ENSMUSG00000033703,Fcsk,234730,fucose kinase,367.40629697688513,-0.36428778093001246,0.3853467360133446,-0.9453506332992454,0.3444798965026691,0.7407603326537879,391,404,255,417
ENSMUSG00000041408,Wapl,218914,WAPL cohesin release factor,863.3255530418095,-0.42151284058571653,0.44583325523571354,-0.9454495276779236,0.34442942694228906,0.7407603326537879,1338,551,594,950
ENSMUSG00000121491,2700099C18Rik,77022,"NDC80 homolog, kinetochore complex component pseudogene",69.61609355809257,0.6315425823113074,0.6681538750526653,0.945205297599341,0.3445540753972107,0.7407603326537879,52,53,99,79
ENSMUSG00000062794,Zfp599,235048,zinc finger protein 599,130.95886960539823,0.5226613024053175,0.5531635389715391,0.9448585555314574,0.3447310926425341,0.7409746168982447,126,80,186,139
ENSMUSG00000002274,Metrn,70083,"meteorin, glial cell differentiation regulator",605.9769260330044,0.23057372572924678,0.24429453461619952,0.943834974005829,0.3452539853486878,0.7414331270209434,532,540,721,654
ENSMUSG00000022125,Cln5,211286,"ceroid-lipofuscinosis, neuronal 5",919.5466460032602,-0.2229904722882303,0.23618448236703218,-0.9441368461358172,0.34509972257594657,0.7414331270209434,947,957,1018,768
ENSMUSG00000057409,Zfp53,24132,zinc finger protein 53,1287.4737676719942,-0.17793311555020053,0.1885163438903549,-0.943860420153757,0.34524098015512095,0.7414331270209434,1318,1309,1364,1176
