gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,55-CD4_S41_L002,56-CD4_S43_L002
ENSMUSG00000002949,Timm44,21856,translocase of inner mitochondrial membrane 44,407.80698437971245,-0.32724764829049985,0.35470858478663225,-0.9225816975570215,0.3562252372401383,0.652986719307663,347,555,289,465
ENSMUSG00000022610,Mapk12,29857,mitogen-activated protein kinase 12,65.7769853582758,-0.7785308985751057,0.8435235246268704,-0.9229510213357547,0.3560327300551017,0.652986719307663,97,66,21,83
ENSMUSG00000027236,Eif3j1,78655,"eukaryotic translation initiation factor 3, subunit J1",1574.040210734984,0.15579979448953288,0.16891516792181016,0.9223552651094761,0.3563432958568734,0.652986719307663,1437,1501,1673,1723
ENSMUSG00000027309,Dnaaf9,228602,dynein axonemal assembly factor 9,63.268992999549646,0.6798713263826831,0.7371314730105292,0.9223203068592511,0.35636152478245964,0.652986719307663,62,33,64,98
ENSMUSG00000048175,Asb8,78541,ankyrin repeat and SOCS box-containing 8,710.7381584128273,0.28831757961019805,0.3125306397475318,0.9225258036879407,0.3562543772061253,0.652986719307663,501,770,597,1037
ENSMUSG00000049076,Acap2,78618,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",2856.7751059664497,-0.132427439648986,0.1435809668518691,-0.9223189016801226,0.3563622575232336,0.652986719307663,2752,3152,2726,2858
ENSMUSG00000031278,Acsl4,50790,acyl-CoA synthetase long-chain family member 4,1982.888474377763,-0.13730625216568648,0.14891502944970136,-0.9220442870883228,0.35650547550686773,0.6531270903110684,2057,2038,1820,2061
ENSMUSG00000044788,Fads6,328035,"fatty acid desaturase domain family, member 6",171.4504576746132,-0.43205213709643653,0.46870586036819906,-0.9217980265000983,0.3566339370538524,0.6532403797521059,157,234,112,193
ENSMUSG00000028657,Ppt1,19063,palmitoyl-protein thioesterase 1,77.8040541423555,0.8098125878010842,0.8790133676893713,0.921274485199022,0.35690713866678664,0.6536186952984391,46,66,155,38
ENSMUSG00000060279,Ap2a1,11771,"adaptor-related protein complex 2, alpha 1 subunit",3025.9998095949486,0.11759547928948773,0.12768572627046518,0.9209759205222032,0.35706299886018206,0.6537820175208375,2695,3040,2955,3531
ENSMUSG00000009291,Pttg1ip,108705,pituitary tumor-transforming 1 interacting protein,71.01718870692461,0.6745973871190676,0.7330530856252132,0.9202572096722171,0.3574383644041725,0.6543471178086093,66,41,109,66
ENSMUSG00000025280,Polr3a,218832,polymerase (RNA) III (DNA directed) polypeptide A,1350.7573110562732,-0.15358172322132307,0.16703937382612546,-0.9194342609377193,0.3578684758977032,0.6546980916839596,1327,1483,1240,1387
ENSMUSG00000056763,Cspp1,211660,centrosome and spindle pole associated protein 1,204.58635827815272,-0.42013222302430253,0.4569105880151104,-0.9195064287072472,0.35783074462253445,0.6546980916839596,194,270,207,146
ENSMUSG00000061306,Slc38a10,72055,"solute carrier family 38, member 10",3704.9721558273527,0.11889292561257116,0.12927303022162845,0.9197040203106447,0.35772745116349103,0.6546980916839596,3552,3449,3723,4203
ENSMUSG00000069184,Zfp72,238722,zinc finger protein 72,64.29080672608877,-0.6447321603250578,0.7012688950015636,-0.9193793777544065,0.35789717199653476,0.6546980916839596,88,66,37,68
ENSMUSG00000015095,Fbxw5,30839,F-box and WD-40 domain protein 5,215.99129003996768,-0.34751631403397854,0.3781575515578871,-0.9189722976635623,0.3581100621849567,0.6549653347740162,209,270,170,223
ENSMUSG00000059834,Sclt1,67161,sodium channel and clathrin linker 1,249.01663137838702,-0.45415729891794854,0.4942994282145365,-0.9187898528598633,0.35820550097630316,0.6550177055338777,382,179,184,251
ENSMUSG00000036568,Bicral,210982,BRD4 interacting chromatin remodeling complex associated protein like,2354.245958484681,-0.1388365719657314,0.15118540335694258,-0.9183199494328425,0.3584513860611139,0.655345112871382,2460,2403,2229,2364
ENSMUSG00000074283,Zfp109,56869,zinc finger protein 109,155.37899747099218,-0.4164324249164103,0.4539545639066393,-0.9173438445748376,0.3589624889727919,0.6561571969385206,193,156,137,135
ENSMUSG00000032399,Rpl4,67891,ribosomal protein L4,96695.92286028354,-0.09295955402602939,0.10139108112276972,-0.9168415307996274,0.3592256863202695,0.6565159094818719,95275,101744,83089,110495
ENSMUSG00000021481,Zfp346,26919,zinc finger protein 346,135.59326343048713,0.5331552828835221,0.581640310883026,0.9166408739347938,0.3593308583870487,0.6565857373248253,85,135,203,118
ENSMUSG00000024969,Mark2,13728,MAP/microtubule affinity regulating kinase 2,1596.146784882752,0.1494232429705017,0.16303517226916958,0.9165092469973612,0.35939985969196075,0.6565894585950578,1365,1628,1595,1859
ENSMUSG00000003352,Cacnb3,12297,"calcium channel, voltage-dependent, beta 3 subunit",288.8131048888692,0.3590072954182602,0.39222460501052514,0.9153104900408439,0.3600286536443749,0.6576156760400701,202,300,364,294
ENSMUSG00000017734,Dbndd2,52840,dysbindin (dystrobrevin binding protein 1) domain containing 2,82.42631371509272,-0.6929856195332843,0.7572161197626021,-0.9151754716348948,0.36009951922838546,0.6576226086858482,86,116,29,106
ENSMUSG00000004667,Polr2e,66420,polymerase (RNA) II (DNA directed) polypeptide E,334.1025100676218,0.2809244505488859,0.3075099860184803,0.9135457816709838,0.36095556686166314,0.65796046348366,311,283,337,419
ENSMUSG00000020847,Rph3al,380714,rabphilin 3A-like (without C2 domains),353.42001384813113,0.2756434284186274,0.301412726547847,0.9145049433567002,0.3604515815529314,0.65796046348366,291,341,393,399
ENSMUSG00000020948,Klhl28,66689,kelch-like 28,873.8486299430135,-0.2491360114201992,0.2727060237306979,-0.9135698874999016,0.360942895197102,0.65796046348366,1039,825,871,752
ENSMUSG00000021670,Hmgcr,15357,3-hydroxy-3-methylglutaryl-Coenzyme A reductase,325.6561177479537,0.3341313893478753,0.3657031237736553,0.9136684037587802,0.3608911112461037,0.65796046348366,297,270,414,321
ENSMUSG00000022179,4931414P19Rik,74359,RIKEN cDNA 4931414P19 gene,187.28589634545304,0.42477113910641245,0.46472668240172,0.9140235652301774,0.36070446334879586,0.65796046348366,193,120,190,254
ENSMUSG00000024878,Cbwd1,226043,COBW domain containing 1,51.89230279062383,0.728250482092869,0.7969998010587487,0.9137398542953814,0.36085355700023836,0.65796046348366,24,54,57,77
ENSMUSG00000028641,P3h1,56401,prolyl 3-hydroxylase 1,181.237163620501,-0.44857205258126903,0.4907184119096124,-0.914112944806101,0.3606575012692101,0.65796046348366,139,278,154,160
ENSMUSG00000034621,Gpatch8,237943,G patch domain containing 8,2502.998521695664,-0.18215017080055082,0.1992096534112439,-0.9143641770437908,0.36052551863764265,0.65796046348366,2737,2501,2547,2221
ENSMUSG00000067038,Rps12-ps3,100034727,"ribosomal protein S12, pseudogene 3",7577.867072460867,0.1656209209275729,0.18127526024013801,0.9136432666441765,0.36090432384159093,0.65796046348366,6636,7478,6215,10521
ENSMUSG00000077450,Rab11b,19326,"RAB11B, member RAS oncogene family",3612.3609477328428,0.1281635960456558,0.14023724420396677,0.9139055517894337,0.3607664761951436,0.65796046348366,3421,3385,3325,4483
ENSMUSG00000022109,Med4,67381,mediator complex subunit 4,1076.731924076607,-0.2015866738535336,0.2207737798740806,-0.9130915544794747,0.3611943917612956,0.658273422159759,1160,1110,825,1258
ENSMUSG00000062861,Zfp28,22690,zinc finger protein 28,248.94133236253288,-0.3607873761361521,0.3952423113517015,-0.912825792618923,0.36133417075009217,0.6582834530294785,249,305,164,292
ENSMUSG00000093661,Eif4e3,66892,eukaryotic translation initiation factor 4E member 3,550.3781129506508,0.2184271034493135,0.23925705821122634,0.9129390166474283,0.36127461577041353,0.6582834530294785,489,515,579,636
ENSMUSG00000046603,Tcaim,382117,"T cell activation inhibitor, mitochondrial",238.4348657896221,0.4853536603994024,0.5325479746984065,0.9113801637763598,0.36209510153609387,0.6593022229454782,104,294,278,292
ENSMUSG00000061104,Sap18b,100041953,Sin3-associated polypeptide 18B,2937.1406163284546,0.12314917045439916,0.13508908628796432,0.9116145044603138,0.3619716842821708,0.6593022229454782,2576,2982,2807,3512
ENSMUSG00000024944,Arl2,56327,ADP-ribosylation factor-like 2,397.72408827202014,-0.28992032897728065,0.31820377129230726,-0.9111153139381086,0.36223461839458304,0.6593230591080526,388,478,285,461
ENSMUSG00000057069,Ero1b,67475,endoplasmic reticulum oxidoreductase 1 beta,535.1865807948243,-0.25157532530202203,0.2761216751537899,-0.911103140171461,0.36224103206681074,0.6593230591080526,634,509,454,553
ENSMUSG00000024875,Yif1a,68090,Yip1 interacting factor homolog A (S. cerevisiae),597.7595428847405,0.2089264525563792,0.22941334071939018,0.9106987932839103,0.3624541000964516,0.659343683014046,523,572,619,698
ENSMUSG00000033773,Rpap2,231571,RNA polymerase II associated protein 2,455.461585404696,-0.46047969007591505,0.505595467138718,-0.910767045998012,0.3624181292560212,0.659343683014046,546,492,548,208
ENSMUSG00000048787,Dcun1d3,233805,"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)",351.4015886567387,-0.26507763410764085,0.291062919448335,-0.9107227901446695,0.36244145291229135,0.659343683014046,354,404,302,355
ENSMUSG00000045867,Cradd,12905,CASP2 and RIPK1 domain containing adaptor with death domain,335.62448050398046,-0.27537591695696445,0.3029505147212723,-0.9089798616461249,0.3633607560560197,0.660870378988921,373,351,293,331
ENSMUSG00000007610,Gtpbp3,70359,GTP binding protein 3,531.7214348767774,0.2631766806047234,0.28977892851369313,0.9081981286720345,0.3637735526151637,0.6612531856491806,387,572,583,605
ENSMUSG00000024769,Cdc42bpg,240505,CDC42 binding protein kinase gamma (DMPK-like),331.4274357568214,-0.2788986121938948,0.30706019599082485,-0.9082864397123893,0.36372690500224236,0.6612531856491806,367,349,268,351
ENSMUSG00000029165,Agbl5,231093,ATP/GTP binding protein-like 5,671.3383830302978,0.2513732172395541,0.2767342005032539,0.9083561655278614,0.3636900771106457,0.6612531856491806,687,516,733,761
ENSMUSG00000037514,Pank2,74450,pantothenate kinase 2,2345.669230952382,0.12295977613765899,0.13544754726950287,0.9078036377654245,0.36398197608732225,0.6614595620606436,2160,2272,2281,2758
ENSMUSG00000038578,Susd1,634731,sushi domain containing 1,79.97618146289466,0.5716808302976336,0.6297931807272177,0.9077278824097743,0.3640220088607071,0.6614595620606436,60,67,112,81
ENSMUSG00000000555,Itga5,16402,integrin alpha 5 (fibronectin receptor alpha),198.86598042369334,-0.3940927273049713,0.4342986105920208,-0.9074234125864639,0.3641829331253748,0.6615067912734902,170,279,150,206
ENSMUSG00000037922,Bank1,242248,B cell scaffold protein with ankyrin repeats 1,63.85291697956815,-0.6365634412130711,0.7014126431390988,-0.9075448631267866,0.36411873641164444,0.6615067912734902,67,87,35,70
ENSMUSG00000070462,Tlnrd1,80889,talin rod domain containing 1,1048.8115721529985,0.21948979939347185,0.24195191943224353,0.9071628772713167,0.3643206715813331,0.6616344109751752,1088,814,1080,1240
ENSMUSG00000022799,Arhgap31,12549,Rho GTPase activating protein 31,2328.45406804293,0.15248211381119756,0.1682533598608614,0.9062648968038082,0.3647956607124281,0.6622964130691049,2316,2023,2392,2640
ENSMUSG00000048832,Vps37c,107305,vacuolar protein sorting 37C,633.0795510442258,-0.26657727922589936,0.2941645101412836,-0.9062183575369631,0.36482028832088076,0.6622964130691049,634,733,430,773
ENSMUSG00000020863,Luc7l3,67684,LUC7-like 3 (S. cerevisiae),3360.627914071965,-0.13356548829647136,0.14745144011911274,-0.9058269501374543,0.36502745404687076,0.662428811218291,3137,3818,3206,3360
ENSMUSG00000024560,Cxxc1,74322,CXXC finger 1 (PHD domain),5099.690956434402,0.10517533274594736,0.116110653102351,0.9058198359562735,0.3650312201498678,0.662428811218291,4859,4829,5062,5805
ENSMUSG00000032475,Nck1,17973,non-catalytic region of tyrosine kinase adaptor protein 1,1360.8383490151184,0.1643560527557963,0.18146900384527895,0.9056976633647407,0.365095899625053,0.662428811218291,1317,1210,1400,1553
ENSMUSG00000003464,Pex19,19298,peroxisomal biogenesis factor 19,1168.9554534256365,0.1806996173256409,0.1995797240890904,0.9054006770997359,0.3652531571721675,0.6625915274880855,963,1206,1093,1478
ENSMUSG00000020224,Llph,66225,"LLP homolog, long-term synaptic facilitation (Aplysia)",927.8122335808595,-0.2744470557134521,0.30317451899925096,-0.9052444665184087,0.3653358893936417,0.6626190150767031,921,1088,578,1189
ENSMUSG00000020964,Sel1l,20338,sel-1 suppressor of lin-12-like (C. elegans),447.2181359042391,0.2390361025326636,0.2642488237218803,0.9045871961354391,0.3656841209982312,0.662911360594383,373,438,467,528
ENSMUSG00000023452,Pisd,320951,phosphatidylserine decarboxylase,178.47974504941544,-0.37506669535859805,0.4146995951623949,-0.9044298565368101,0.365767512576809,0.662911360594383,174,225,158,160
ENSMUSG00000033545,Znrf1,170737,zinc and ring finger 1,4807.376697082636,-0.1369060557713221,0.1513723936912739,-0.9044321255204822,0.36576630990817627,0.662911360594383,4307,5667,4133,5328
ENSMUSG00000091780,Sco2,100126824,SCO2 cytochrome c oxidase assembly protein,447.8040763306682,0.2581661824364731,0.2853751178961449,0.9046555436918863,0.3656478997994977,0.662911360594383,347,461,433,576
ENSMUSG00000072770,Acrbp,54137,proacrosin binding protein,226.0911542382812,-0.3616558483655308,0.399933890991966,-0.9042890750481454,0.3658421382496561,0.6629240742077025,287,212,177,232
ENSMUSG00000091679,Vmn2r96,433070,"vomeronasal 2, receptor 96",110.78642056723113,0.5248480880800637,0.580620110398916,0.9039440396225096,0.3660250753475847,0.6631330125245877,75,105,158,105
ENSMUSG00000036644,Tbc1d9b,76795,"TBC1 domain family, member 9B",462.1289169985927,0.3300425810718571,0.3652342178871511,0.9036463860947239,0.36618293650638595,0.6631739365432423,497,304,539,511
ENSMUSG00000095677,Dynlt1f,100040531,dynein light chain Tctex-type 1F,840.1118479278172,0.30831352720487964,0.3411461137648951,0.9037579933194184,0.3661237404095035,0.6631739365432423,480,1018,859,1058
ENSMUSG00000024792,Zfpl1,81909,zinc finger like protein 1,668.66785081628,-0.2500966138765314,0.2768418403103788,-0.9033916751750307,0.3663180566832353,0.663296130337788,715,718,471,805
ENSMUSG00000035772,Mrps2,118451,mitochondrial ribosomal protein S2,921.5254677022058,0.18688237003272182,0.20691594822121237,0.903180115594218,0.36643030938633475,0.6633768802682815,755,951,908,1115
ENSMUSG00000043445,Pgp,67078,phosphoglycolate phosphatase,1379.8020888565397,0.15491521368837474,0.1718157958619653,0.9016354573873506,0.36725054912509303,0.6646163961187777,1235,1343,1450,1529
ENSMUSG00000038648,Creb3l2,208647,cAMP responsive element binding protein 3-like 2,576.5497018117719,-0.2443346547209988,0.27103611648281606,-0.9014837501794335,0.3673311698852958,0.6646396236806285,620,613,427,672
ENSMUSG00000070372,Capza1,12340,capping actin protein of muscle Z-line subunit alpha 1,240.60885758874102,-0.3650905460848976,0.40525161252692904,-0.9008984413618768,0.36764232002198854,0.6650798796707745,312,219,215,215
ENSMUSG00000026123,Plekhb2,226971,"pleckstrin homology domain containing, family B (evectins) member 2",137.28819966321254,0.43615316199897436,0.48449273043940827,0.9002264318876517,0.36799976260119965,0.6656037026941086,100,131,172,149
ENSMUSG00000029486,Mrpl1,94061,mitochondrial ribosomal protein L1,200.0410354199778,-0.38864676633307416,0.4319673637091449,-0.8997132630481787,0.36827286332939896,0.6658781582869127,216,232,127,236
ENSMUSG00000024187,Fam234a,106581,"family with sequence similarity 234, member A",693.669587898421,0.21738985083528328,0.2421946449619972,0.8975832263731264,0.36940778481745745,0.6674330374322711,636,629,626,923
ENSMUSG00000033961,Zfp446,269870,zinc finger protein 446,228.82211483873357,-0.3453023589824307,0.3847665286470747,-0.8974334649029664,0.3694876621297672,0.6674330374322711,280,223,201,212
ENSMUSG00000041936,Agrn,11603,agrin,633.1463161757399,-0.2535965709052289,0.2824444228261077,-0.897863616380772,0.3692582638707862,0.6674330374322711,656,703,648,523
ENSMUSG00000040795,Iqcc,230767,IQ motif containing C,101.12321656424449,0.5356658631999814,0.5970764654510002,0.8971478431918557,0.36964003210861257,0.6675852854715318,62,102,138,104
ENSMUSG00000060470,Adgrg3,54672,adhesion G protein-coupled receptor G3,75.46598729874881,-0.58134705006102,0.6484088827012228,-0.8965747779999124,0.36994586168984167,0.6680145808230015,65,115,60,64
ENSMUSG00000045973,Slc25a51,230125,"solute carrier family 25, member 51",2053.5399055868897,-0.1386038525050679,0.1546337196525314,-0.896336535242874,0.3700730517387686,0.6681212064626452,2163,2078,1778,2258
ENSMUSG00000007216,Zfp775,243372,zinc finger protein 775,339.0027812035352,-0.26950845383694816,0.3008319427520609,-0.8958771178733209,0.37031839640480463,0.668441067148216,376,354,289,344
ENSMUSG00000052751,Repin1,58887,replication initiator 1,171.92953166022943,0.44234554127656817,0.4942175629071829,0.8950421322029047,0.37076456604330604,0.6691232413132,123,166,135,282
ENSMUSG00000026032,Ndufb3,66495,NADH:ubiquinone oxidoreductase subunit B3,1217.7676287480822,0.1673420021967481,0.18699450767904346,0.8949033010315638,0.370838781999173,0.6691340186790378,1123,1140,1125,1543
ENSMUSG00000003184,Irf3,54131,interferon regulatory factor 3,5002.264975330414,0.11517304001774231,0.1287202946451536,0.8947543224263327,0.3709184327969711,0.6691545967937998,4330,5168,4704,6041
ENSMUSG00000020718,Polg2,50776,"polymerase (DNA directed), gamma 2, accessory subunit",480.3593430621812,0.22636219794803975,0.2534272512406048,0.8932038557018899,0.37174801366795684,0.6697096624366323,437,436,490,576
ENSMUSG00000024423,Impact,16210,"impact, RWD domain protein",573.9160387722266,-0.2282316201541875,0.2554999349193981,-0.8932746704072043,0.3717100990347468,0.6697096624366323,539,687,466,628
ENSMUSG00000024871,Doc2g,60425,"double C2, gamma",118.84561469810477,-0.5813320485560821,0.6504259849914849,-0.8937712544859239,0.371444292211897,0.6697096624366323,197,80,101,93
ENSMUSG00000029776,Hibadh,58875,3-hydroxyisobutyrate dehydrogenase,1274.8474227443066,0.17942660846825972,0.20085943169030168,0.893294414697496,0.371699528246609,0.6697096624366323,1209,1147,1149,1661
ENSMUSG00000033159,Cnppd1,69171,cyclin Pas1/PHO80 domain containing 1,3334.0872678999012,-0.11682773580311735,0.13082612754131354,-0.8930000298772458,0.37185715666645847,0.6697096624366323,3468,3369,2993,3597
ENSMUSG00000035596,Mboat7,77582,membrane bound O-acyltransferase domain containing 7,1192.8426853553653,0.15721529870428286,0.1760574272008605,0.8929773722350206,0.3718692904238758,0.6697096624366323,1040,1189,1160,1434
ENSMUSG00000043017,Ptgir,19222,prostaglandin I receptor (IP),376.0524169066799,0.2506322729183878,0.2806937403895782,0.8929029645282873,0.37190913941534554,0.6697096624366323,328,350,381,461
ENSMUSG00000087403,Kantr,72997,Kdm5c adjacent non-coding transcript,286.207881869351,-0.291700762040123,0.326734790360314,-0.8927753353673895,0.3719774972821102,0.66970976144897,312,309,259,268
ENSMUSG00000002845,Tmem39a,67846,transmembrane protein 39a,489.67602077574065,0.25195315985621464,0.28234519898107796,0.8923585765419723,0.37220076653576784,0.6698002482492965,375,511,468,634
ENSMUSG00000011096,Akt1s1,67605,AKT1 substrate 1 (proline-rich),385.81862823695866,-0.32375776939322065,0.36291870852317726,-0.8920944602461692,0.3723423039490922,0.6698002482492965,482,360,263,453
ENSMUSG00000023973,Cnpy3,72029,canopy FGF signaling regulator 3,62.42223134579444,-0.6092200449092463,0.6829483795099546,-0.8920440595325644,0.3723693170022351,0.6698002482492965,84,64,51,50
ENSMUSG00000061577,Adgrg5,382045,adhesion G protein-coupled receptor G5,68.34975430628343,-0.7941716383495658,0.8901278225831434,-0.8921995450550984,0.37228598600324403,0.6698002482492965,43,131,24,83
ENSMUSG00000076822,Trav16n,100126459,T cell receptor alpha variable 16n,234.92586881679637,0.46398941403002647,0.5199256968702861,0.8924148523972361,0.3721706131501945,0.6698002482492965,174,217,149,431
ENSMUSG00000025971,Maip1,68115,matrix AAA peptidase interacting protein 1,489.9649057631393,0.2337965844271097,0.2622223526806183,0.891596700422673,0.3726091393665211,0.670108696164479,417,473,461,636
ENSMUSG00000043505,Gimap5,317757,"GTPase, IMAP family member 5",3130.8880728162076,0.11074268189635061,0.12429502877553701,0.8909662999985267,0.37294724977654103,0.6705937619767073,2906,3035,3041,3656
ENSMUSG00000031808,Slc27a1,26457,"solute carrier family 27 (fatty acid transporter), member 1",297.0497126110114,-0.2855637175362185,0.32061938502695486,-0.8906626700447661,0.37311016714426404,0.6707636943251758,328,315,265,284
ENSMUSG00000022529,Zfp263,74120,zinc finger protein 263,2209.3657080904763,-0.157500367769916,0.17690458160557773,-0.8903125421651039,0.3732980883987938,0.6709785071952655,2126,2479,2192,2069
ENSMUSG00000020823,Sec14l1,74136,SEC14-like lipid binding 1,1770.2029071159236,0.15320414057086792,0.17212849052753437,0.8900568412662677,0.3734353656553979,0.6709839412374763,1606,1702,1919,1890
ENSMUSG00000068299,Nat8f4,75541,N-acetyltransferase 8 (GCN5-related) family member 4,226.60226596514872,0.38681306194095855,0.43459603689645776,0.8900519772413767,0.37343797729045464,0.6709839412374763,139,252,224,308
ENSMUSG00000031490,Eif4ebp1,13685,eukaryotic translation initiation factor 4E binding protein 1,221.28719692045172,0.3582028905847954,0.40264165895074155,0.8896319658483656,0.37366353614390246,0.6712662095806089,152,233,251,258
ENSMUSG00000018143,Mafk,17135,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)",100.64282575814337,-0.593840748013182,0.6677413483685076,-0.8893275060232724,0.3738270930022527,0.6714370117030752,142,95,105,55
ENSMUSG00000025736,Jmjd8,72106,jumonji domain containing 8,211.2691660484988,-0.6040928517808837,0.6795708094391636,-0.8889329020465573,0.3740391415097628,0.6715893032041041,328,169,249,80
ENSMUSG00000038141,Tmem181a,77106,transmembrane protein 181A,824.164229902078,-0.18706698900175556,0.21047440114820443,-0.8887873678758366,0.37411736604801804,0.6715893032041041,780,956,738,847
ENSMUSG00000084845,Tmem240,381582,transmembrane protein 240,50.34135276323721,-0.7086451123076686,0.7972267052535437,-0.888887825304719,0.37406336915245936,0.6715893032041041,79,43,34,45
ENSMUSG00000056724,Nbeal2,235627,neurobeachin-like 2,9684.735072424932,0.13249858764687567,0.14916248902748536,0.8882835658666226,0.3743882374994047,0.67195252950424,9006,9220,10767,9867
ENSMUSG00000030341,Tnfrsf1a,21937,"tumor necrosis factor receptor superfamily, member 1a",71.90251731361661,-0.6181763575552786,0.6964019593725423,-0.8876717666220454,0.37471733717596367,0.6724201118247298,111,59,52,65
ENSMUSG00000002326,Gmpr2,105446,guanosine monophosphate reductase 2,803.7036300556662,0.18037172208269142,0.20355827385590372,0.8860937886041136,0.3755669898656127,0.6725787992526983,696,793,799,960
ENSMUSG00000010025,Aldh3a2,11671,"aldehyde dehydrogenase family 3, subfamily A2",210.21859852460307,-0.3319056411815359,0.374185572638558,-0.8870081196373061,0.375074528983935,0.6725787992526983,232,230,165,220
ENSMUSG00000022550,Adck5,268822,aarF domain containing kinase 5,920.9023913043752,-0.17064097096119105,0.19254451380532825,-0.8862416673877151,0.3754873149393724,0.6725787992526983,903,1024,828,954
ENSMUSG00000024807,Syvn1,74126,"synovial apoptosis inhibitor 1, synoviolin",2157.5263321510756,0.1283245660277507,0.1446424567717766,0.8871846406081653,0.37497950034224375,0.6725787992526983,2032,2033,2181,2448
ENSMUSG00000028821,Syf2,68592,"SYF2 homolog, RNA splicing factor (S. cerevisiae)",3704.897866321202,0.13560854363864308,0.15291898205403845,0.8867999369151031,0.37518662159739435,0.6725787992526983,3065,3926,3471,4548
ENSMUSG00000029376,Mthfd2l,665563,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like,74.95740445160088,0.6111160721431009,0.6896897360182555,0.8860738970413288,0.3755777079454534,0.6725787992526983,72,44,105,78
ENSMUSG00000030435,U2af2,22185,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,4176.6874869779485,0.12234509606622727,0.13809030937863803,0.8859788685878165,0.37562891429962014,0.6725787992526983,3514,4402,4050,4923
ENSMUSG00000036966,Spryd3,223918,SPRY domain containing 3,1329.9491025602467,0.1689016665593792,0.19058596677905987,0.8862229964453858,0.3754973739941672,0.6725787992526983,1107,1371,1238,1676
ENSMUSG00000040124,Gorab,98376,"golgin, RAB6-interacting",195.81405600935585,-0.3458764410983701,0.3899644431929881,-0.8869435332779829,0.3751093022481374,0.6725787992526983,220,212,151,206
ENSMUSG00000050188,Lsm10,116748,U7 snRNP-specific Sm-like protein LSM10,518.0193762781948,0.25436394441601323,0.28691458786893165,0.8865493605790856,0.3753215678120554,0.6725787992526983,521,407,509,655
ENSMUSG00000061046,Haghl,68977,hydroxyacylglutathione hydrolase-like,412.48295477273047,-0.3206991159201372,0.36150090712870997,-0.8871322577510281,0.37500769867838973,0.6725787992526983,496,404,426,315
ENSMUSG00000079418,Atg4a,666468,"autophagy related 4A, cysteine peptidase",579.4024265799086,0.2264154152861924,0.2555509867584078,0.8859892037914159,0.3756233449366238,0.6725787992526983,493,562,653,622
ENSMUSG00000029545,Acads,11409,"acyl-Coenzyme A dehydrogenase, short chain",128.89303441008977,0.48449376749638967,0.5472557999253685,0.8853149981461357,0.3759867630494403,0.6730966243746143,134,76,144,165
ENSMUSG00000075705,Msrb1,27361,methionine sulfoxide reductase B1,784.7758692611961,0.21006033487523215,0.23736754319072542,0.8849581204387668,0.37617921922119574,0.6733182264446558,632,809,721,1025
ENSMUSG00000026491,Ahctf1,226747,AT hook containing transcription factor 1,283.9968596202118,-0.3438029794081047,0.3886522841123907,-0.8846030075271178,0.3763707840193408,0.6735381524565863,243,388,267,243
ENSMUSG00000029535,Triap1,69076,TP53 regulated inhibitor of apoptosis 1,645.3238956959461,0.23853421979023803,0.26969830683464663,0.8844483400353141,0.376454237838244,0.6735645624094858,552,618,552,905
ENSMUSG00000022837,Iqcb1,320299,IQ calmodulin-binding motif containing 1,132.88899674181837,0.4548502225603769,0.514801411139278,0.8835450189496828,0.37694187014008956,0.6743140004969127,81,142,153,162
ENSMUSG00000040040,Ift88,21821,intraflagellar transport 88,98.0738603530837,-0.5426413448685187,0.6145874680287476,-0.8829359092026529,0.37727090057220786,0.6746564253347617,88,143,95,66
ENSMUSG00000042632,Pla2g6,53357,"phospholipase A2, group VI",514.1221764787738,0.21910263555589052,0.24814295344510298,0.8829694033780529,0.37725280300527236,0.6746564253347617,466,471,542,593
ENSMUSG00000022307,Oxr1,170719,oxidation resistance 1,1889.687121609853,0.20279500953607693,0.22971619308654367,0.8828067660849472,0.3773406841688311,0.6746581707285537,2017,1428,1979,2171
ENSMUSG00000020258,Glyctk,235582,glycerate kinase,479.14409345664035,-0.34250580125909713,0.38819877874407,-0.8822948963600498,0.37761735564873083,0.6750297487941305,467,594,268,625
ENSMUSG00000041028,Ghitm,66092,growth hormone inducible transmembrane protein,1054.8320677874663,0.21447139987413252,0.243126518955236,0.8821390640385905,0.3777016096291783,0.6750572880813149,805,1131,1197,1113
ENSMUSG00000022682,Rrn3,106298,RRN3 RNA polymerase I transcription factor homolog (yeast),2030.3509657029588,-0.1439832587769262,0.16327417542491926,-0.8818495539923037,0.37785816999576954,0.6751496435759268,2180,2018,1741,2244
ENSMUSG00000032330,Cox7a2,12866,cytochrome c oxidase subunit 7A2,1718.5969567971458,0.15829023834967404,0.17951036371494883,0.8817888564976059,0.377890998872482,0.6751496435759268,1491,1720,1546,2215
ENSMUSG00000018446,C1qbp,12261,"complement component 1, q subcomponent binding protein",2492.088533618026,0.17304336944116755,0.19633553656536945,0.881365505543889,0.3781200215427629,0.6752606044001651,2356,2261,2108,3398
