gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD4_S57_L002,62-CD4_S59_L002,63-CD4_S61_L002,57-CD4-D_S46_L002,58-CD4-D_S50_L002,60-CD4-D_S54_L002
ENSMUSG00000036225,Kctd1,106931,potassium channel tetramerisation domain containing 1,211.26954057649257,0.20867643149038392,0.2976392132038343,0.7011053054607916,0.4832372995988274,0.7562892035196531,213,173,186,230,339,165
ENSMUSG00000020982,Nemf,66244,nuclear export mediator factor,475.11246539754836,-0.21555624753013025,0.307565834222484,-0.7008458793059675,0.4833992025923285,0.7563235398452401,616,500,380,359,752,323
ENSMUSG00000039031,Arhgap18,73910,Rho GTPase activating protein 18,832.1791950910256,-0.15163628776287447,0.2164976628235382,-0.7004061188709894,0.483673716070522,0.75662691650632,911,1009,645,941,785,748
ENSMUSG00000036002,Atosb,230088,atos homolog B,361.8755732432352,-0.2144811944878362,0.30633143532570883,-0.7001605769247538,0.4838270285296574,0.7567406248590843,340,372,418,488,278,287
ENSMUSG00000024640,Psat1,107272,phosphoserine aminotransferase 1,570.3869582944078,-0.807896916931153,1.1556822458629226,-0.6990649201571095,0.4845114602393916,0.7574714688533459,746,534,828,851,25,387
ENSMUSG00000031068,Glrx3,30926,glutaredoxin 3,2091.850867910408,-0.1035446278224682,0.14820934528472635,-0.6986376440942214,0.4847785119755006,0.7574714688533459,1926,2479,1920,2083,2315,1951
ENSMUSG00000038685,Rtel1,269400,regulator of telomere elongation helicase 1,749.6715125910875,0.1938474422743226,0.27740494913350117,0.6987886945774479,0.48468409482767866,0.7574714688533459,682,703,655,1277,767,521
ENSMUSG00000046879,Irgm1,15944,immunity-related GTPase family M member 1,3837.187580521988,-0.09534767762149245,0.13636784574867056,-0.6991947192391722,0.484430350331141,0.7574714688533459,3556,4628,3396,3830,4767,3224
ENSMUSG00000056687,Gm11696,100036768,predicted gene 11696,107.80003284341825,-0.2888292632687193,0.4133000465202727,-0.6988367547995232,0.48465405590731464,0.7574714688533459,129,139,80,106,142,67
ENSMUSG00000079334,Naa80,56441,"N(alpha)-acetyltransferase 80, NatH catalytic subunit",336.09463359000057,0.15054293028253615,0.21546409632249555,0.6986914889857624,0.4847448539982456,0.7574714688533459,323,299,307,375,475,284
ENSMUSG00000003039,Fam32a,67922,"family with sequence similarity 32, member A",294.5925669347094,0.20633132656039727,0.2954905427941566,0.6982671073305075,0.4850101656446584,0.7575482661193377,331,256,214,416,394,210
ENSMUSG00000010392,Gosr1,53334,golgi SNAP receptor complex member 1,2317.603734415815,0.09228987605417546,0.13223086228126218,0.697945052024768,0.48521155817353456,0.7575482661193377,2227,2026,2280,2683,3122,1870
ENSMUSG00000022142,Nup155,170762,nucleoporin 155,1045.2889732450349,-0.1591281030874739,0.22799940161857551,-0.6979321084082594,0.4852196532193706,0.7575482661193377,1251,960,1007,1332,865,899
ENSMUSG00000028621,Cyb5rl,230582,cytochrome b5 reductase-like,307.79720043569984,-0.22969474543492174,0.32917163980850445,-0.6977962790735758,0.4853046064295269,0.7575482661193377,387,332,254,210,467,238
ENSMUSG00000030748,Il4ra,16190,"interleukin 4 receptor, alpha",8852.177114746542,0.09732235841479156,0.1394401969878972,0.6979505229990368,0.48520813660253503,0.7575482661193377,8256,8955,7752,8232,13157,7915
ENSMUSG00000039840,Epg5,100502841,ectopic P-granules autophagy protein 5 homolog (C. elegans),1518.9744340854031,0.11164303735632879,0.15999642401975483,0.6977845788762389,0.4853119245872126,0.7575482661193377,1536,1354,1370,1877,2081,1132
ENSMUSG00000005150,Wdr83,67836,WD repeat domain containing 83,323.53039643034674,-0.16756861155914204,0.2403122549334895,-0.6972953235594227,0.4856179940638324,0.7575750610839005,303,356,338,383,318,263
ENSMUSG00000013495,Tmem175,72392,transmembrane protein 175,243.8072646704051,-0.32431268746844055,0.4651381995388011,-0.6972394178547507,0.48565297433356064,0.7575750610839005,390,256,151,274,131,254
ENSMUSG00000024513,Mbd2,17191,methyl-CpG binding domain protein 2,800.2735351150362,-0.17584892821580808,0.2521415840390757,-0.6974213669909991,0.4855391335330782,0.7575750610839005,698,732,1030,732,776,825
ENSMUSG00000025188,Hps1,192236,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1",1289.1075210936374,0.10075185557698745,0.14454301935907587,0.6970371590667981,0.4857795393013629,0.7575750610839005,1255,1182,1191,1535,1740,1013
ENSMUSG00000027297,Ltk,17005,leukocyte tyrosine kinase,85.5369620757457,0.37567576338084996,0.5391024385419686,0.6968541348039256,0.4858940834993694,0.7575750610839005,113,47,58,148,87,72
ENSMUSG00000029363,Rfc5,72151,replication factor C (activator 1) 5,85.580550379025,0.40172982617540454,0.5763168321326255,0.6970641906966827,0.4857626230211705,0.7575750610839005,76,67,72,190,75,49
ENSMUSG00000044018,Mrpl50,28028,mitochondrial ribosomal protein L50,538.3524786364776,0.1686285120895202,0.24198243738264114,0.6968626066976584,0.4858887811133172,0.7575750610839005,630,407,444,560,809,462
ENSMUSG00000052833,Sae1,56459,SUMO1 activating enzyme subunit 1,2587.6136260915164,-0.0736196615550091,0.10568664237011281,-0.6965843545033279,0.48606294987393645,0.7577124809029675,2519,2596,2615,2635,3035,2313
ENSMUSG00000063358,Mapk1,26413,mitogen-activated protein kinase 1,2825.9786021968325,0.07166832923617796,0.10290884777327972,0.6964253393845368,0.48616249871914635,0.7577418155061287,2828,2620,2588,3235,3295,2627
ENSMUSG00000028811,Yars,107271,tyrosyl-tRNA synthetase,1368.5043010082002,-0.09508515857629968,0.13662314452398275,-0.6959666966207799,0.4864496863619107,0.7578787393629063,1301,1388,1427,1330,1697,1181
ENSMUSG00000062510,Nsl1,381318,"NSL1, MIS12 kinetochore complex component",214.3767421559143,0.22488954254182963,0.3232243059721799,0.6957692796815411,0.4865733308545572,0.7578787393629063,159,197,218,223,235,258
ENSMUSG00000101013,A630072M18Rik,320770,RIKEN cDNA A630072M18 gene,64.66786879899426,0.3592358154030995,0.5162530674754435,0.6958521663799841,0.48652141589626874,0.7578787393629063,79,47,40,91,69,68
ENSMUSG00000117872,A530088E08Rik,664702,RIKEN cDNA A530088E08 gene,79.12516560629176,0.41710735718585307,0.5993612834928992,0.6959197543676421,0.48647908529400624,0.7578787393629063,88,55,55,129,43,103
ENSMUSG00000019373,Cops3,26572,COP9 signalosome subunit 3,104.99173204196867,0.32977037044100715,0.47467440511445613,0.6947296228485105,0.48722476003854825,0.7584636190527969,82,127,64,101,202,80
ENSMUSG00000026107,Nabp1,109019,nucleic acid binding protein 1,1588.3390824217781,0.1080092375873775,0.15543272568319114,0.6948938012418698,0.4871218576772378,0.7584636190527969,1689,1620,1167,1767,2024,1446
ENSMUSG00000029833,Trim24,21848,tripartite motif-containing 24,1450.0031132844097,0.10704851474871702,0.1541033253776062,0.6946541515986842,0.48727206721589233,0.7584636190527969,1340,1396,1334,1897,1566,1294
ENSMUSG00000078349,AW011738,100382,expressed sequence AW011738,939.9457743021088,0.10206463040376942,0.1469215664647118,0.6946878723096361,0.4872509299644134,0.7584636190527969,906,898,841,955,1277,866
ENSMUSG00000028923,Necap2,66147,NECAP endocytosis associated 2,261.0090576775129,0.25327268222841903,0.3647263739623079,0.6944183374427239,0.48741989712775996,0.7585679247954161,165,274,253,292,238,339
ENSMUSG00000016308,Ube2a,22209,ubiquitin-conjugating enzyme E2A,468.787579048633,-0.24033332934826587,0.34629535034926323,-0.6940125794524032,0.48767432006546774,0.7587122771646744,560,528,397,455,294,551
ENSMUSG00000057606,Colq,382864,collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase,149.12307412030535,0.27609019584056144,0.39795371749289843,0.693774636859595,0.487823550837639,0.7588186689032282,150,165,81,149,182,178
ENSMUSG00000003721,Insig2,72999,insulin induced gene 2,91.85914442087046,0.4903732549973987,0.7074902539883459,0.6931166220778447,0.4882363671018861,0.7590834092460333,163,40,23,117,112,107
ENSMUSG00000018819,Lsp1,16985,lymphocyte specific 1,18730.457066152707,-0.07689129239355147,0.11091816452791639,-0.6932254308463527,0.4881680911550517,0.7590834092460333,18311,21059,16787,17784,22881,17061
ENSMUSG00000048920,Fkrp,243853,fukutin related protein,1101.4668178370357,-0.11012573433809868,0.15886528017409157,-0.6932020276388777,0.48818277589850745,0.7590834092460333,1193,1037,1102,1072,1194,1059
ENSMUSG00000021240,Abcd4,19300,"ATP-binding cassette, sub-family D (ALD), member 4",510.46668794279674,0.15825738526477678,0.2286035530102376,0.6922787646160928,0.48876228314050313,0.7597752218543826,599,385,425,594,627,484
ENSMUSG00000025208,Mrpl43,94067,mitochondrial ribosomal protein L43,1261.145242788302,-0.14155947553406698,0.20457530282612454,-0.6919675717375482,0.488957693999939,0.7597835628686024,1209,1328,1317,1046,1876,954
ENSMUSG00000026069,Il1rl1,17082,interleukin 1 receptor-like 1,392.0514166238542,0.35549980212558097,0.5136562814617168,0.692096670391982,0.4888766225151418,0.7597835628686024,385,305,314,974,250,193
ENSMUSG00000026162,Nhej1,75570,non-homologous end joining factor 1,119.00560970468764,0.3418364368939481,0.49406646923864317,0.6918834978231134,0.4890104947037318,0.7597835628686024,87,170,52,156,158,110
ENSMUSG00000091896,Ube2d2a,56550,ubiquitin-conjugating enzyme E2D 2A,5638.477174929704,-0.07009267439521664,0.10133877282657806,-0.6916668955047133,0.4891465409974891,0.759869154882892,5578,5836,5429,5546,7321,4704
ENSMUSG00000001833,Septin7,235072,septin 7,7606.718632058176,0.06220586297278727,0.09001502379595379,0.6910608957210923,0.48952727320108724,0.7602089652987103,7630,6942,7124,8222,9187,7165
ENSMUSG00000025130,P4hb,18453,"prolyl 4-hydroxylase, beta polypeptide",588.5286000473894,-0.21179424846114173,0.3064654997461956,-0.6910867573561872,0.48951102182267503,0.7602089652987103,478,620,734,625,428,621
ENSMUSG00000026851,BC005624,227707,cDNA sequence BC005624,114.46602636324094,-0.35067086666264174,0.5076442474112105,-0.6907807356252487,0.4897033436282835,0.7603565894615498,161,77,135,122,67,118
ENSMUSG00000038260,Trpm4,68667,"transient receptor potential cation channel, subfamily M, member 4",237.7009892847114,0.2653422319952659,0.3843084048470803,0.6904408767766813,0.489916978293051,0.7605624806911307,243,165,221,383,336,131
ENSMUSG00000020413,Hus1,15574,HUS1 checkpoint clamp component,181.68854222818982,0.37583454366087604,0.5444851911531735,0.6902566860723802,0.4900327811902605,0.7606164518359161,260,84,119,128,198,293
ENSMUSG00000031105,Slc25a14,20523,"solute carrier family 25 (mitochondrial carrier, brain), member 14",154.5565146233176,-0.31451340716887777,0.45577689384766257,-0.6900600083382018,0.49015645108746353,0.7606826140719134,166,220,116,161,91,167
ENSMUSG00000020366,Mapk9,26420,mitogen-activated protein kinase 9,532.251237111317,-0.2002696608306068,0.2904622686023828,-0.6894859762482896,0.4905174953458537,0.7608058399331799,592,712,366,607,452,487
ENSMUSG00000031887,Tradd,71609,TNFRSF1A-associated via death domain,122.90081706368909,0.42039112738670625,0.609519826911038,0.6897086999075817,0.4903773936988833,0.7608058399331799,142,118,50,188,243,43
ENSMUSG00000042870,Tom1,21968,target of myb1 trafficking protein,511.2093010517038,-0.1984563197632405,0.2877765600814955,-0.6896194732018467,0.4904335181046014,0.7608058399331799,497,726,378,465,497,518
ENSMUSG00000048537,Phldb1,102693,"pleckstrin homology like domain, family B, member 1",296.1540865851336,-0.17323125989028476,0.2512716373309469,-0.6894182794778543,0.4905600834514814,0.7608058399331799,324,302,290,249,400,242
ENSMUSG00000031930,Wwp2,66894,WW domain containing E3 ubiquitin protein ligase 2,2739.9204912643704,-0.07166992303429912,0.10399738799431843,-0.6891511836644837,0.49072813308456786,0.7608150408212345,2841,2622,2720,2971,3079,2406
ENSMUSG00000043190,Rfesd,218341,Rieske (Fe-S) domain containing,317.8250044554679,-0.20844168479313419,0.3024073127388031,-0.6892746174202823,0.4906504679795407,0.7608150408212345,389,246,357,292,448,216
ENSMUSG00000002825,Qtrt1,60507,queuine tRNA-ribosyltransferase catalytic subunit 1,708.8353609190332,0.1548851006587094,0.22508920712635233,0.6881054077895689,0.4913864052766055,0.7613744742720086,617,822,524,686,1047,654
ENSMUSG00000025040,Fundc1,72018,FUN14 domain containing 1,273.62674230413677,-0.160593479459575,0.23339956188758268,-0.6880624717578739,0.49141344184315233,0.7613744742720086,267,278,296,295,319,211
ENSMUSG00000036959,Bcorl1,320376,BCL6 co-repressor-like 1,183.927987485265,0.3412230134902371,0.4958978153927673,0.6880913827377467,0.491395236681379,0.7613744742720086,66,253,154,281,230,148
ENSMUSG00000059743,Fdps,110196,farnesyl diphosphate synthetase,96.29945700516853,-0.4390463075110568,0.6380723603341758,-0.6880823160575649,0.4914009459051161,0.7613744742720086,154,142,32,58,140,67
ENSMUSG00000074862,BC025920,268319,zinc finger protein pseudogene,202.42321560168003,0.21732519649781185,0.3160978375641864,0.6875250972056463,0.49175189098573496,0.7617731059237677,226,164,157,276,209,199
ENSMUSG00000028455,Stoml2,66592,stomatin (Epb7.2)-like 2,506.5481264961123,-0.1535275083979254,0.22391191498637172,-0.6856602892582548,0.49292735371015145,0.7632161237089214,466,546,541,417,650,455
ENSMUSG00000031861,Lpar2,53978,lysophosphatidic acid receptor 2,136.52022649682613,0.3359776334641502,0.4899757774197456,0.685702536630356,0.49290070685067544,0.7632161237089214,174,94,86,253,159,82
ENSMUSG00000037725,Ckap2,80986,cytoskeleton associated protein 2,359.66983078587634,-0.31467676993838634,0.4588916114797395,-0.6857322340752345,0.49288197612064677,0.7632161237089214,483,358,325,573,149,274
ENSMUSG00000094468,Trav6-4,100126463,T cell receptor alpha variable 6-4,137.8261256374392,-0.2874171489857017,0.41929290862523066,-0.6854805866573784,0.4930407068980639,0.7632657224056123,135,177,130,106,111,161
ENSMUSG00000076499,Trbv31,269846,"T cell receptor beta, variable 31",1086.2844661695765,0.11630588833662046,0.16971173500105646,0.6853143557568159,0.4931455748113007,0.7633021710387317,987,1010,1040,1072,1613,941
ENSMUSG00000048833,Slc39a9,328133,"solute carrier family 39 (zinc transporter), member 9",1382.2527217063569,-0.12541832139244705,0.18306985355472088,-0.6850845125899367,0.4932905926422746,0.7634007423809381,1603,1413,1200,1718,1317,1141
ENSMUSG00000001707,Eef1e1,66143,eukaryotic translation elongation factor 1 epsilon 1,547.1726288812451,0.158408626187106,0.2315826887097923,0.6840261984591416,0.49395862264282475,0.7636790696961873,552,596,368,610,786,458
ENSMUSG00000002413,Braf,109880,Braf transforming gene,115.16923727129237,0.37615914652541793,0.5497060753417468,0.684291412081563,0.4937911688191055,0.7636790696961873,87,154,54,207,157,62
ENSMUSG00000009621,Vav2,22325,vav 2 oncogene,793.9101756852801,0.14859623225381488,0.21713294260218188,0.6843560008582581,0.493750392567642,0.7636790696961873,722,682,788,997,1167,548
ENSMUSG00000018983,E2f2,242705,E2F transcription factor 2,3634.102071717794,0.08663605996110868,0.12665364639080737,0.6840392079496955,0.4939504078427751,0.7636790696961873,3536,3361,3378,4555,3909,3347
ENSMUSG00000090015,Gm15446,100642166,predicted gene 15446,309.8671979759618,0.19577442651523402,0.286188118276927,0.6840760115896738,0.4939271687012138,0.7636790696961873,319,219,303,340,488,243
ENSMUSG00000112980,D430020J02Rik,319545,RIKEN cDNA D430020J02 gene,88.11763263771697,-0.3396561520806162,0.49652456288491836,-0.6840671690180609,0.4939327521654677,0.7636790696961873,85,70,130,100,109,45
ENSMUSG00000109933,Gm7600,665363,ribosomal protein S3A pseudogene,62.87631475706044,-0.4310476460591034,0.6303724022242188,-0.6837984095404338,0.4941024710520577,0.7637756576572156,90,63,58,23,71,71
ENSMUSG00000036371,Serbp1,66870,serpine1 mRNA binding protein 1,20422.419971963234,0.07549231599831208,0.11045053446411528,0.6834943476243575,0.49429452067890667,0.763946710207841,18712,19981,19266,19739,27174,19546
ENSMUSG00000020492,Ska2,66140,spindle and kinetochore associated complex subunit 2,547.5716633258569,0.12643910670703773,0.18503304251461072,0.6833325820551956,0.4943967102724381,0.7639788479777911,486,558,483,665,616,522
ENSMUSG00000002881,Nab1,17936,Ngfi-A binding protein 1,528.0118411942226,0.2755184863622665,0.40332192407132467,0.6831230089875873,0.4945291173351795,0.7640576617790938,231,541,610,655,436,677
ENSMUSG00000025323,Sp4,20688,trans-acting transcription factor 4,1104.847963379529,0.10051181359814752,0.14720535749414754,0.6827999694382291,0.49473324900107835,0.7642472473871168,1046,1112,954,1314,1227,1061
ENSMUSG00000025366,Esyt1,23943,extended synaptotagmin-like protein 1,20208.281177911882,0.051379102524639626,0.07526862366614485,0.6826098315884243,0.4948534199123812,0.7642974259857127,19862,19447,18579,21252,25905,18229
ENSMUSG00000024597,Slc12a2,20496,"solute carrier family 12, member 2",215.77621646137905,-0.19200223702880495,0.28169832426623387,-0.6815881405362678,0.49549941605879627,0.764801433831255,202,241,227,239,201,192
ENSMUSG00000026773,Pfkfb3,170768,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",1785.0480941932333,0.12332605683892016,0.18091187617329746,0.6816913264488219,0.49543415310047484,0.764801433831255,1551,1478,1934,2249,2362,1375
ENSMUSG00000071669,Snx29,74478,sorting nexin 29,176.5996743166706,0.26725707680858696,0.39202391270933984,0.681736669994263,0.4954054756963942,0.764801433831255,211,151,108,257,161,184
ENSMUSG00000038774,Ascc3,77987,activating signal cointegrator 1 complex subunit 3,111.52656733246594,-0.4052045353510614,0.5947472053167305,-0.6813054886660143,0.49567821103498394,0.7649516094663531,185,152,39,87,158,68
ENSMUSG00000000194,Gpr107,277463,G protein-coupled receptor 107,1684.428853208276,-0.07389946300420637,0.10850103588113817,-0.6810945389052554,0.49581167238479884,0.7650317864546642,1728,1676,1633,1827,1917,1458
ENSMUSG00000009741,Ubp1,22221,upstream binding protein 1,3198.5969853165366,0.10658690526445187,0.15658077238033177,0.6807151583436711,0.49605174291578197,0.7650607064533229,3500,2458,3018,3650,3658,3135
ENSMUSG00000025163,Cd7,12516,CD7 antigen,1383.1967585123923,0.10816360613636103,0.15890557320570994,0.6806784932353424,0.49607494773864513,0.7650607064533229,1406,1320,1162,1305,1868,1371
ENSMUSG00000069920,B3gnt9,97440,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9",77.79406471574138,0.3166118434258168,0.46513832566907776,0.6806831988535599,0.4960719695877572,0.7650607064533229,73,45,83,100,100,74
ENSMUSG00000029027,Dffb,13368,"DNA fragmentation factor, beta subunit",688.2992055830146,0.12120073961245459,0.17811028559977704,0.6804814174786001,0.49619968408935233,0.7651273591034435,654,733,541,728,934,624
ENSMUSG00000021621,Zcchc9,69085,"zinc finger, CCHC domain containing 9",153.44049010496576,-0.4054052103438689,0.5959401227176765,-0.6802784288043775,0.49632818042814014,0.7651997867113213,256,158,100,224,51,130
ENSMUSG00000020946,Gosr2,56494,golgi SNAP receptor complex member 2,352.7096904812703,-0.28005808541389254,0.4122238466452223,-0.6793835138191863,0.4968948930184301,0.7658272203529133,378,514,243,233,279,448
ENSMUSG00000049354,Dcaf7,71833,DDB1 and CUL4 associated factor 7,4315.352042136563,-0.07136096374172786,0.10505857840725505,-0.6792492800073894,0.4969799274631999,0.7658272203529133,4372,4315,4204,4273,4935,4055
ENSMUSG00000097589,Dleu2,668253,"deleted in lymphocytic leukemia, 2",339.3714182957866,0.20764497396448403,0.30568637211548666,0.6792745536135215,0.49696391654484307,0.7658272203529133,325,214,375,450,459,262
ENSMUSG00000022151,Ttc33,67515,tetratricopeptide repeat domain 33,306.4238343333527,-0.26957989734621973,0.39706629347581424,-0.6789291908572445,0.49718272884826664,0.7660139679858554,287,273,410,287,190,362
ENSMUSG00000038446,Cdc40,71713,cell division cycle 40,2377.8609154439,-0.09671809834533884,0.14256774786111556,-0.6784009693381576,0.4975174946657415,0.7662781760637758,2426,2563,2185,2094,2967,2210
ENSMUSG00000074656,Eif2s2,67204,"eukaryotic translation initiation factor 2, subunit 2 (beta)",439.0314849284627,-0.7710170722246051,1.136317909583446,-0.6785223270019975,0.49744057238062167,0.7662781760637758,655,58,879,264,754,96
ENSMUSG00000020572,Nampt,59027,nicotinamide phosphoribosyltransferase,1284.413343344284,-0.09423822400737225,0.1390037630058603,-0.6779544810121381,0.49780055480572694,0.766455055065401,1260,1297,1308,1445,1565,971
ENSMUSG00000022876,Samsn1,67742,"SAM domain, SH3 domain and nuclear localization signals, 1",1507.1410430080205,-0.17019889257060158,0.2510925041300261,-0.6778334270085002,0.4978773141629821,0.766455055065401,1732,1293,1622,2191,1337,999
ENSMUSG00000029510,Gpc2,71951,glypican 2 (cerebroglycan),65.81148608177708,0.4224543154306055,0.6231994555245208,0.6778797890236337,0.49784791564273373,0.766455055065401,38,52,73,73,147,33
ENSMUSG00000027384,Ndufaf5,69487,NADH:ubiquinone oxidoreductase complex assembly factor 5,320.15652351301816,0.20161893872056652,0.2976185510628773,0.6774407643627391,0.49812634169548425,0.7665869557556674,276,219,368,321,456,312
ENSMUSG00000086894,Gm15708,100504231,predicted gene 15708,986.4544185540814,-0.12434199217807805,0.18354626009251007,-0.6774422541511215,0.49812539674312595,0.7665869557556674,999,1135,872,847,1200,932
ENSMUSG00000026879,Gsn,227753,gelsolin,1924.3932389496858,0.10328732844090788,0.1525079970500649,0.6772584417786367,0.49824199361226246,0.766639238040114,1901,1883,1634,1785,2663,1877
ENSMUSG00000027424,Mgme1,74528,mitochondrial genome maintenance exonuclease 1,130.93317763304233,0.2960827548155976,0.4375079835936112,0.6767482329890933,0.49856570809956513,0.7670115942013634,136,89,117,142,115,182
ENSMUSG00000015488,Cacfd1,381356,calcium channel flower domain containing 1,940.820327811928,-0.09750504332543433,0.1441372509082923,-0.6764735882708917,0.49874000946948505,0.7671540034219251,919,933,980,936,1130,819
ENSMUSG00000022801,Lrch3,70144,leucine-rich repeats and calponin homology (CH) domain containing 3,89.62130940798683,0.3839117593336127,0.5678103705490223,0.6761267128009728,0.49896019786806034,0.7673669371111936,114,73,42,156,129,48
ENSMUSG00000030614,Tmem126b,68472,transmembrane protein 126B,530.7352443080595,-0.12039329891606261,0.17813878303895672,-0.6758399089867707,0.49914229319693937,0.767521226072489,572,523,518,539,676,414
ENSMUSG00000025646,Atrip,235610,ATR interacting protein,586.3866254423552,0.18766719989833203,0.27797994933747655,0.6751105622747562,0.499605523551656,0.7677304263352723,603,669,338,561,780,626
ENSMUSG00000031879,Ciao2b,68523,cytosolic iron-sulfur assembly component 2B,949.8636852918335,-0.11736534073459355,0.1737588104613359,-0.6754497249548632,0.4993900825962508,0.7677304263352723,834,1086,961,1025,1184,714
ENSMUSG00000079419,Ms4a6c,73656,"membrane-spanning 4-domains, subfamily A, member 6C",479.86666805949454,-0.15227065464250764,0.22551990473131214,-0.6751982926913933,0.49954979121315735,0.7677304263352723,486,566,425,549,600,319
ENSMUSG00000079427,Mthfsl,100039707,"5, 10-methenyltetrahydrofolate synthetase-like",443.08838953446036,-0.15775463540641063,0.23366772822512968,-0.6751237605837475,0.4995971388755127,0.7677304263352723,569,445,354,458,474,390
ENSMUSG00000097392,Thoc2l,100042165,THO complex subunit 2-like,278.13943323145634,0.21022442598681962,0.31150240364031617,0.6748725644812692,0.4997567325905979,0.767837075150655,317,199,237,391,377,197
ENSMUSG00000004837,Grap,71520,GRB2-related adaptor protein,5804.947243137739,-0.07732989460112849,0.11467871977830693,-0.6743177352399823,0.5001093309881554,0.76802592470028,5590,6626,5192,5831,7365,4832
ENSMUSG00000021027,Ralgapa1,56784,"Ral GTPase activating protein, alpha subunit 1",2024.071979371673,0.0868692107551211,0.12905474030607475,0.6731191008489603,0.500871523025562,0.76802592470028,2168,1777,1784,2381,2374,1848
ENSMUSG00000023051,Tarbp2,21357,"TARBP2, RISC loading complex RNA binding subunit",1153.5367082204104,-0.10991265301638237,0.16318984023956148,-0.6735263228092595,0.5006125082003567,0.76802592470028,1195,1363,945,1209,1289,1012
ENSMUSG00000024818,Slc25a45,107375,"solute carrier family 25, member 45",513.3334234362546,-0.6106817184172262,0.906015387663011,-0.6740301839601502,0.5002921240293696,0.76802592470028,736,418,651,714,69,443
ENSMUSG00000028618,Tmem59,56374,transmembrane protein 59,451.32430011578714,-0.32537098892844735,0.4828192722746086,-0.6738980973058365,0.500376101872753,0.76802592470028,291,846,335,193,605,460
ENSMUSG00000029063,Nadk,192185,NAD kinase,95.05587494009842,0.5740281006149552,0.8527967540486352,0.6731124360989515,0.5008757627516842,0.76802592470028,185,18,23,125,75,144
ENSMUSG00000029536,Gatc,384281,"glutamyl-tRNA(Gln) amidotransferase, subunit C",346.1169421342048,0.144414800594204,0.21444019303435843,0.6734502452675246,0.5006608921683475,0.76802592470028,303,330,325,362,481,316
ENSMUSG00000034543,Morc2a,74522,microrchidia 2A,1995.115381524189,0.07595886003987348,0.1126953309406418,0.6740195836496728,0.5002988632020278,0.76802592470028,2078,1872,1722,2302,2445,1762
ENSMUSG00000038766,Gabpb2,213054,"GA repeat binding protein, beta 2",4773.646842929116,0.15508748080306747,0.23037348097007215,0.6732002318583488,0.5008199137235934,0.76802592470028,5658,3005,4498,6546,6348,3368
ENSMUSG00000042763,Maneal,215090,"mannosidase, endo-alpha-like",83.11471756730474,-0.36651507388026766,0.5435905442006386,-0.6742484353167619,0.5001533809112256,0.76802592470028,67,123,83,100,45,78
ENSMUSG00000046058,Eid2,386655,EP300 interacting inhibitor of differentiation 2,123.30546514160483,-0.2808320099229775,0.4172800222246155,-0.6730061229047047,0.5009433955907856,0.76802592470028,136,169,92,107,179,77
ENSMUSG00000049932,H2ax,15270,H2A.X variant histone,2843.0204718931573,-0.10029626156010693,0.14901218085629378,-0.6730742479155573,0.500900056218438,0.76802592470028,2877,2895,2804,3541,2766,2364
ENSMUSG00000053137,Mapk11,19094,mitogen-activated protein kinase 11,1479.8248103038081,0.10750742091952377,0.15956274600055737,0.6737626646206517,0.5004622148122242,0.76802592470028,1374,1617,1174,1478,2007,1394
ENSMUSG00000028478,Clta,12757,"clathrin, light polypeptide (Lca)",4861.405795250981,-0.07804620015481466,0.11599947301173898,-0.6728151269007618,0.5010649129100531,0.7680867667113765,4702,5482,4394,4712,5867,4398
ENSMUSG00000027677,Ttc14,67120,tetratricopeptide repeat domain 14,1289.9743614816598,0.1003855612615094,0.14925321229217378,0.6725855994643353,0.5012109657287083,0.7680895914365654,1305,1135,1190,1277,1763,1206
ENSMUSG00000027715,Ccna2,12428,cyclin A2,462.23743805203884,-0.26370332538278296,0.3920918224836077,-0.6725550247705248,0.5012304227092439,0.7680895914365654,371,524,569,598,235,453
ENSMUSG00000020899,Pfas,237823,phosphoribosylformylglycinamidine synthase (FGAR amidotransferase),88.90488508863385,0.6573677110983787,0.9776091560227084,0.67242384857851,0.5013139045408381,0.7680921168821918,158,24,22,155,14,151
ENSMUSG00000025223,Ldb1,16825,LIM domain binding 1,8590.776593251605,0.05280669255707669,0.07857792715946998,0.6720295949002083,0.5015648558208532,0.7683511892826062,8431,8159,8001,9734,10850,7316
ENSMUSG00000046169,Adamts6,108154,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6",1035.5254532520144,0.11149602000045253,0.16600785839699578,0.6716309762506415,0.5018186531093936,0.7686145362409869,1144,902,862,1268,1203,937
ENSMUSG00000004707,Ly9,17085,lymphocyte antigen 9,507.97936912191363,0.25240280861334224,0.3762284414570985,0.6708764697209205,0.5022992273803195,0.7688487521512849,548,232,564,729,459,533
ENSMUSG00000019873,Reep3,28193,receptor accessory protein 3,1125.6667415501993,-0.1292162636776483,0.1925962024357953,-0.6709180245686536,0.5022727531643786,0.7688487521512849,1352,986,1093,1396,1162,863
