gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,55-CD8_S42_L002,56-CD8_S44_L002,SRR6927755,SRR6927757
ENSMUSG00000018395,Kif3a,16568,kinesin family member 3A,88.04267800779267,-0.9186238983004491,0.7519091544143974,-1.2217219233298104,0.22181280280510052,0.4528107552560646,137,42,52,123
ENSMUSG00000020608,Smc6,67241,structural maintenance of chromosomes 6,3173.6007144037494,0.4198149615853865,0.34364155007466685,1.221665312283013,0.22183421895142746,0.4528107552560646,5516,5071,955,3457
ENSMUSG00000032815,Fanca,14087,"Fanconi anemia, complementation group A",65.43973101143477,-1.1187975269158674,0.9159244258039031,-1.2214954590100635,0.22189848389571964,0.4528431889574519,99,22,56,64
ENSMUSG00000021192,Golga5,27277,"golgi autoantigen, golgin subfamily a, 5",986.7245430678207,0.3237966073736612,0.2652035505181596,1.2209361705038317,0.2221101881072906,0.45302771889930077,1717,1480,440,846
ENSMUSG00000038121,Fam210a,108654,"family with sequence similarity 210, member A",841.9133368514542,-0.32977000161303394,0.27006681858734466,-1.2210681909683776,0.22206020213409228,0.45302771889930077,1037,1134,453,941
ENSMUSG00000066677,Ifi208,100033459,interferon activated gene 208,1625.5120419788063,-0.7279179479296997,0.596227388619308,-1.2208730457944061,0.2221340914162793,0.45302771889930077,1757,1808,367,3295
ENSMUSG00000050332,Amer1,72345,APC membrane recruitment 1,374.2251865268448,-0.4277541084727373,0.35044746765377255,-1.2205940917094613,0.22223974446750927,0.453144466992018,526,406,192,462
ENSMUSG00000028653,Trit1,66966,tRNA isopentenyltransferase 1,467.7847743862714,0.3791817822507438,0.3107430612041721,1.2202421536988217,0.22237309130129682,0.45331761926642844,780,759,212,377
ENSMUSG00000024826,Dpf2,19708,double PHD fingers 2,1713.2676810311104,-0.34183983136082796,0.2801973231820909,-1.2199967775519314,0.22246609648403784,0.45340847576465887,2305,2096,1063,1640
ENSMUSG00000030120,Mlf2,30853,myeloid leukemia factor 2,2404.6997289475316,0.27709125243477445,0.22731121036276936,1.2189951036403368,0.2228460508987744,0.45384449836018453,3856,3816,1078,2126
ENSMUSG00000038708,Golga4,54214,"golgi autoantigen, golgin subfamily a, 4",2471.510096088388,-0.44648920805161124,0.3662814108631609,-1.2189786181052338,0.22285230806560613,0.45384449836018453,3219,2881,962,3715
ENSMUSG00000039831,Arhgap29,214137,Rho GTPase activating protein 29,73.03170691718935,-0.9826113010517343,0.8059804615653476,-1.2191502746150202,0.22278716114542502,0.45384449836018453,78,66,21,150
ENSMUSG00000068479,Mfap1a,67532,microfibrillar-associated protein 1A,1561.376350775469,0.3215141862529663,0.26376937964383285,1.2189215696192868,0.22287396207261706,0.45384449836018453,2823,2238,648,1439
ENSMUSG00000029569,Tmem168,101118,transmembrane protein 168,819.2420346651031,-0.3204489998483358,0.2630154430553427,-1.2183657207569678,0.2230850255467597,0.45417549459400125,1079,1043,444,904
ENSMUSG00000042682,Selenok,80795,selenoprotein K,994.4034506865296,0.32918212136707786,0.2705650245805788,1.216646984869406,0.22373855800337897,0.45540696705145256,1774,1455,434,868
ENSMUSG00000018398,Septin8,20362,septin 8,113.81360068824358,-0.728697576803276,0.5992682773622775,-1.2159788934777105,0.22399296238415892,0.4556227066172945,145,104,91,97
ENSMUSG00000028411,Aptx,66408,aprataxin,184.7719015838105,0.7761279557214489,0.6384888996223503,1.2155700062765515,0.22414876566954509,0.4556227066172945,236,438,95,78
ENSMUSG00000030125,Lrrc23,16977,leucine rich repeat containing 23,69.47598410823366,-0.7584731015566151,0.62401411572798815,-1.2154742696353338,0.22418525656225385,0.4556227066172945,64,86,42,88
ENSMUSG00000035236,Scai,320271,suppressor of cancer cell invasion,104.83054882565601,-0.8108121384292821,0.6670191440635703,-1.2155755133049189,0.22414666674468633,0.4556227066172945,118,105,36,192
ENSMUSG00000060904,Arl1,104303,ADP-ribosylation factor-like 1,843.0481094573846,0.4149475113771734,0.34132990259831775,1.2156787560024882,0.22410731987245136,0.4556227066172945,1498,1307,426,569
ENSMUSG00000063856,Gpx1,14775,glutathione peroxidase 1,2896.287083660186,0.3419471653116521,0.2812969177514158,1.2156093569920783,0.2241337680173475,0.4556227066172945,4373,5041,1417,2189
ENSMUSG00000079083,Jrkl,77532,Jrk-like,213.97481474435648,-0.5196682438579732,0.4275431773639469,-1.2154754686112197,0.22418479953541767,0.4556227066172945,283,231,102,293
ENSMUSG00000027411,Vps16,80743,VSP16 CORVET/HOPS core subunit,719.9092426877229,0.3467969187221797,0.2853605812397277,1.2152937074053691,0.224254091057999,0.4556636740598934,1169,1176,333,582
ENSMUSG00000029438,Bcl7a,77045,B cell CLL/lymphoma 7A,693.930648779129,-0.4339915852746319,0.35722184818245256,-1.2149077316597077,0.2244012845956386,0.45578558531367336,992,733,313,948
ENSMUSG00000039220,Ppp1r10,52040,"protein phosphatase 1, regulatory subunit 10",1953.055879942847,-0.32957505211696037,0.27131025287176186,-1.21475339994887,0.22446015898900054,0.45578558531367336,2666,2381,918,2455
ENSMUSG00000041439,Mfsd6,98682,major facilitator superfamily domain containing 6,810.6467468340433,0.3657968550523683,0.3011028645066431,1.2148567754469102,0.22442072212875633,0.45578558531367336,1210,1446,313,770
ENSMUSG00000022184,Fbxo4,106052,F-box protein 4,161.51211399479362,0.6117334211436125,0.5036884263105728,1.2145075987241754,0.22455394992340447,0.4558065739586707,299,268,79,94
ENSMUSG00000033400,Agl,77559,"amylo-1,6-glucosidase, 4-alpha-glucanotransferase",274.51537697552214,-0.5099971117452262,0.4199776267888071,-1.214343525022315,0.2246165714850281,0.4558065739586707,262,395,165,305
ENSMUSG00000051037,Zfp455,218311,zinc finger protein 455,60.73647281220337,0.8613673101726904,0.7093218769175595,1.2143532269381876,0.22461286823419707,0.4558065739586707,84,143,22,41
ENSMUSG00000035842,Ddx11,320209,DEAD/H box helicase 11,627.7377441613127,0.4243968277988092,0.3496104480087687,1.2139134577241375,0.22478077331768112,0.4560409230660627,1160,941,210,637
ENSMUSG00000021917,Spcs1,69019,signal peptidase complex subunit 1 homolog (S. cerevisiae),1116.9637066689286,0.304971014820095,0.2513530941497289,1.2133171300386951,0.22500859607292636,0.45629230982932006,1833,1762,500,968
ENSMUSG00000024446,Rpp21,67676,ribonuclease P 21 subunit,594.6040311514444,-0.3457300017586622,0.2849447787733678,-1.213322817308543,0.22500642251312422,0.45629230982932006,754,771,315,681
ENSMUSG00000039298,Cdk5rap2,214444,CDK5 regulatory subunit associated protein 2,568.5568675356988,-0.3784531236179724,0.31194454585537756,-1.2132064132752276,0.22505091277448677,0.45629230982932006,713,728,275,717
ENSMUSG00000043487,Acot6,217700,acyl-CoA thioesterase 6,89.75280682321517,-0.7040987527775868,0.5804829425277436,-1.2129533896578455,0.22514764146539581,0.4563895781198723,119,80,60,99
ENSMUSG00000027879,Sec22b,20333,"SEC22 homolog B, vesicle trafficking protein",1070.857022000508,0.3089924191661557,0.2549845209312474,1.2118085366031717,0.22558567980695785,0.45717851237777274,1817,1636,473,938
ENSMUSG00000002379,Ndufa11,69875,NADH:ubiquinone oxidoreductase subunit A11,709.3782874233682,0.41912845539104754,0.3459967109327524,1.2113654325243253,0.2257553814448719,0.4573351935874972,1174,1186,358,478
ENSMUSG00000021311,Mtr,238505,5-methyltetrahydrofolate-homocysteine methyltransferase,1567.4515433933948,-0.3535534938444797,0.2918976889331884,-1.2112240255708346,0.22580955717993934,0.4573351935874972,1908,2099,722,2026
ENSMUSG00000066880,Zfp617,170938,zinc finger protein 617,332.01585126727355,-0.4092949235823378,0.33790016343768664,-1.2112895105415282,0.22578446746924463,0.4573351935874972,444,387,190,366
ENSMUSG00000031666,Rbl2,19651,RB transcriptional corepressor like 2,2837.16550153496,0.331992239304635,0.2741561115084003,1.210960563592844,0.225910519304002,0.45734177577957674,5315,3913,1303,2338
ENSMUSG00000032298,Neil1,72774,nei endonuclease VIII-like 1 (E. coli),390.3276156999385,0.42634480226335353,0.3520461708865883,1.2110479747291458,0.22587701862626014,0.45734177577957674,602,698,181,294
ENSMUSG00000024677,Ms4a6b,69774,"membrane-spanning 4-domains, subfamily A, member 6B",8827.745727483922,-0.26489921653320464,0.21884759629726694,-1.2104278091927703,0.22611477629820484,0.45741605295721455,12504,10873,4608,9767
ENSMUSG00000032409,Atr,245000,ataxia telangiectasia and Rad3 related,879.7941721273523,0.33541009563258833,0.2770419989557936,1.210683206505842,0.22601684102794373,0.45741605295721455,1425,1435,344,845
ENSMUSG00000037860,Aim2,383619,absent in melanoma 2,719.6124483036788,-0.4579789150898332,0.3783459102244755,-1.2104767164474193,0.22609601986028094,0.45741605295721455,1004,763,503,630
ENSMUSG00000070942,Il1rl2,107527,interleukin 1 receptor-like 2,205.23910313687264,-0.6411412178859425,0.5297133225022881,-1.2103550933121434,0.22614266564319932,0.45741605295721455,289,181,84,326
ENSMUSG00000023942,Slc29a1,63959,"solute carrier family 29 (nucleoside transporters), member 1",358.6289929423747,0.46696274743549976,0.3859556116823485,1.2098871821037862,0.22632218636082813,0.457499967442787,493,715,149,295
ENSMUSG00000039048,Foxred1,235169,FAD-dependent oxidoreductase domain containing 1,630.2193022363866,0.35311634638837497,0.2918642997554261,1.2098648128060756,0.22633077120260087,0.457499967442787,985,1071,283,524
ENSMUSG00000046410,Kcnk6,52150,"potassium inwardly-rectifying channel, subfamily K, member 6",66.10366721974499,1.1519080635972174,0.9519004176771759,1.2101140436602595,0.22623513503865053,0.457499967442787,215,52,29,23
ENSMUSG00000063354,Slc39a4,72027,"solute carrier family 39 (zinc transporter), member 4",185.23590339813262,0.658862545539837,0.5449539512249417,1.209024256194221,0.22665352665576263,0.45805346783777934,361,298,96,91
ENSMUSG00000013833,Med16,216154,mediator complex subunit 16,880.8287711481746,0.4403494915570654,0.36429155632726173,1.208783140615746,0.22674617035735148,0.4581417873332974,1356,1590,452,565
ENSMUSG00000044145,1810024B03Rik,329509,RIKEN cDNA 1810024B03 gene,42.32859347200711,-0.9182911636939898,0.7599422642600461,-1.2083696444862526,0.2269051106090928,0.4581662511673248,40,45,30,49
ENSMUSG00000079110,Capn3,12335,calpain 3,52.83303473229057,0.8993896482224847,0.7442676443491485,1.2084223398008767,0.2268848510901263,0.4581662511673248,90,109,23,27
ENSMUSG00000045752,Tssc4,56844,tumor-suppressing subchromosomal transferable fragment 4,300.97554028211823,-0.6506158715785687,0.5389444919694809,-1.207203861015452,0.22735364389748988,0.4589729265741649,198,480,161,403
ENSMUSG00000033953,Ppp3r1,19058,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)",2147.283942455367,0.3590239373110746,0.2974788791214199,1.2068888331548886,0.22747495875430626,0.4591188203749592,3688,3340,1082,1534
ENSMUSG00000026154,Sdhaf4,68002,succinate dehydrogenase complex assembly factor 4,86.81040257586659,0.7305982343776077,0.6058386405900797,1.205928749717934,0.2278449642182698,0.4597664820106109,154,160,40,49
ENSMUSG00000035215,Lsm7,66094,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",666.9284042194986,0.34585478258599395,0.28694846161343107,1.2052853695097339,0.22809315564171184,0.4599698470405137,1179,998,277,603
ENSMUSG00000070808,Bicra,243842,BRD4 interacting chromatin remodeling complex associated protein,3050.0949913791947,-0.4599909265853282,0.381641521132998,-1.205295810633315,0.22808912631963177,0.4599698470405137,4186,3308,1163,4663
ENSMUSG00000086316,Nbdy,70123,negative regulator of P-body association,182.35706613761366,0.5569846838173512,0.4620579735896292,1.205443289919351,0.22803221817310063,0.4599698470405137,303,327,87,117
ENSMUSG00000060279,Ap2a1,11771,"adaptor-related protein complex 2, alpha 1 subunit",1909.1107375309484,0.3258620592479058,0.27044521164905094,1.2049097015286323,0.22823816297843952,0.46016313668773906,3034,3145,928,1477
ENSMUSG00000020546,Stxbp4,20913,syntaxin binding protein 4,67.739674240613,-1.0343676608860033,0.8596609284704974,-1.2032274896177297,0.22888829986083528,0.460680149429645,99,32,27,126
ENSMUSG00000025584,Pde8a,18584,phosphodiesterase 8A,241.95541180118457,-0.5624098050460247,0.4674021151961021,-1.203267565038856,0.22887279630279966,0.460680149429645,309,259,180,207
ENSMUSG00000029310,Nudt9,74167,nudix hydrolase 9,137.4913216026248,-0.5957284185285836,0.4950335561919258,-1.20341017508239,0.2288176323138303,0.460680149429645,193,127,78,170
ENSMUSG00000031668,Eif2ak3,13666,eukaryotic translation initiation factor 2 alpha kinase 3,40.46964821044216,-1.2706381252627859,1.0558918214733035,-1.203379076740876,0.22882966087386283,0.460680149429645,59,11,21,71
ENSMUSG00000032086,Bace1,23821,beta-site APP cleaving enzyme 1,284.3455247586413,-0.5156322799516986,0.42843213583343726,-1.2035331545534724,0.2287700693654241,0.460680149429645,261,418,164,331
ENSMUSG00000038046,Mrm3,67390,mitochondrial rRNA methyltransferase 3,201.06540682626624,0.5138013038547895,0.42674647988862013,1.20399658361304,0.22859089901334717,0.460680149429645,317,372,70,186
ENSMUSG00000043872,Zmym1,68310,"zinc finger, MYM domain containing 1",190.98128204361697,-0.6125556921778259,0.5090283547231359,-1.203382260524562,0.22882842939415798,0.460680149429645,154,284,106,243
ENSMUSG00000047284,Neurl4,216860,neuralized E3 ubiquitin protein ligase 4,573.4102809897674,0.5700141575789162,0.4734618189351157,1.2039284579714595,0.22861723139549922,0.460680149429645,673,1314,171,569
ENSMUSG00000028860,Sytl1,269589,synaptotagmin-like 1,528.8322522415135,0.5913171206647899,0.4916023778331303,1.2028361686759514,0.22903972538365053,0.4606988953575654,968,881,293,242
ENSMUSG00000037997,Parp11,101187,"poly (ADP-ribose) polymerase family, member 11",810.4987443297495,-0.3570821194185419,0.2968425601759371,-1.202934374393285,0.22900171700621408,0.4606988953575654,1089,984,386,1023
ENSMUSG00000045160,Bola3,78653,bolA-like 3 (E. coli),360.4366700354419,0.8405257947802881,0.6987949025264717,1.2028218748325048,0.22904525787780253,0.4606988953575654,815,539,42,428
ENSMUSG00000048109,Rbm15,229700,RNA binding motif protein 15,598.5923612061365,-0.39742876931968135,0.33082697617225665,-1.201319112238133,0.2296274394485338,0.4616714906953877,853,653,370,599
ENSMUSG00000049717,Lig4,319583,"ligase IV, DNA, ATP-dependent",178.9630560550554,-0.49201614667345445,0.4098618721129831,-1.2004438083907074,0.2299670235374403,0.4622549511131584,220,213,104,204
ENSMUSG00000025626,Phf6,70998,PHD finger protein 6,135.91503995582946,-0.6779009174768916,0.5650278838107005,-1.1997654220265113,0.23023045680883011,0.46268512369846687,196,109,98,133
ENSMUSG00000085156,Snhg15,100041286,small nucleolar RNA host gene 15,634.6430170507159,0.46578653143547644,0.38853609280805435,1.1988243564944314,0.23059624970869258,0.46332077560057333,792,1343,256,538
ENSMUSG00000015850,Adamtsl4,229595,ADAMTS-like 4,66.51531379581337,-0.7427265673064359,0.6201394296243007,-1.197676734982651,0.23104288989361715,0.46404899837525587,80,65,42,80
ENSMUSG00000042195,Slc35f2,72022,"solute carrier family 35, member F2",94.94690990926486,-0.6956809185224324,0.5809195941366503,-1.1975511336578994,0.23109180967691886,0.46404899837525587,97,113,70,91
ENSMUSG00000044134,Pheta1,231717,PH domain containing endocytic trafficking adaptor 1,127.32879560283942,0.693413461922349,0.5790455435192665,1.197511093355435,0.2311074063054634,0.46404899837525587,223,233,64,64
ENSMUSG00000017718,Afmid,71562,arylformamidase,80.38362943011445,0.6922063007447348,0.5782303523137422,1.197111666613361,0.23126303324877376,0.46416236154411905,135,154,29,63
ENSMUSG00000024219,Anks1,224650,ankyrin repeat and SAM domain containing 1,881.182619561603,0.33401798618535294,0.2790088559609118,1.1971590831229664,0.23124455466243468,0.46416236154411905,1345,1515,357,822
ENSMUSG00000029924,Slc37a3,72144,"solute carrier family 37 (glycerol-3-phosphate transporter), member 3",697.581364411438,0.36398954412539175,0.3041463583813078,1.1967578571795972,0.23140094868039612,0.4643396099886792,1079,1203,328,545
ENSMUSG00000050705,2310061I04Rik,69662,RIKEN cDNA 2310061I04 gene,711.9180088307721,0.3330756573547054,0.2784343471239203,1.196244862730482,0.2316010184041521,0.46464147734274924,1233,1080,313,615
ENSMUSG00000029076,Sdf4,20318,stromal cell derived factor 4,4876.16225392478,0.27415400736485257,0.22923456368093087,1.1959540610396109,0.23171448667521174,0.4647695114134684,7498,8038,2031,4638
ENSMUSG00000037110,Ralgapa2,241694,"Ral GTPase activating protein, alpha subunit 2 (catalytic)",1091.6765755489394,-0.403137743131826,0.3372644489004078,-1.1953164481052974,0.23196341580505525,0.4651691378215771,1304,1434,470,1515
ENSMUSG00000044949,Ubtd2,327900,ubiquitin domain containing 2,43.117401504675925,-0.9144659061099331,0.7652654122297852,-1.1949656831417694,0.2321004381406083,0.46534422819323934,37,50,25,61
ENSMUSG00000028458,Tesk1,21754,testis specific protein kinase 1,981.8176337221546,-0.3369435677381793,0.2821217057612742,-1.1943199011539163,0.23235285575632378,0.46573351869677104,1281,1248,470,1221
ENSMUSG00000037029,Zfp146,26465,zinc finger protein 146,1103.386222651793,-0.36961197302955207,0.30950218982288275,-1.1942144035913544,0.23239411022675113,0.46573351869677104,1402,1404,495,1465
ENSMUSG00000040327,Cul9,78309,cullin 9,511.31891232787285,-0.5298936782507861,0.44419057795808187,-1.192942184155901,0.23289201674515686,0.46663145735261413,497,716,380,426
ENSMUSG00000004677,Myo9b,17925,myosin IXb,3223.0475443485993,0.2698507530242975,0.22638291015946888,1.1920102662970848,0.23325721981888428,0.4670632801549895,5447,4823,1401,2955
ENSMUSG00000020413,Hus1,15574,HUS1 checkpoint clamp component,76.81074055869274,-0.7126574450887946,0.5977974600892125,-1.1921386300009387,0.23320689212128215,0.4670632801549895,84,86,39,110
ENSMUSG00000020840,Blmh,104184,bleomycin hydrolase,210.7032913108133,-0.6250515903088851,0.5243229014048169,-1.1921119383383525,0.23321735651641057,0.4670632801549895,205,278,83,339
ENSMUSG00000022884,Eif4a2,13682,eukaryotic translation initiation factor 4A2,5354.757798733409,0.301994153996207,0.2534292373995675,1.1916310726219403,0.2334059356760721,0.4671612067273275,8114,9085,2571,4292
ENSMUSG00000032078,Zpr1,22687,ZPR1 zinc finger,1731.7378279755085,0.36463648670118026,0.3059671298669563,1.1917505218934308,0.23335908164981284,0.4671612067273275,2757,2913,875,1226
ENSMUSG00000071533,Pcnp,76302,PEST proteolytic signal containing nuclear protein,2069.5166489900625,0.2852261699316572,0.23944722741186777,1.1911859369373534,0.23358059907430362,0.46741085676241045,3564,3063,920,1834
ENSMUSG00000057554,Lgals8,56048,"lectin, galactose binding, soluble 8",471.6406658176363,0.539066354898592,0.4528141061464261,1.1904804810216636,0.2338575972923002,0.4677651641566714,1105,532,166,426
ENSMUSG00000087177,E130307A14Rik,327744,RIKEN cDNA E130307A14 gene,185.3315560712598,-0.6730656319168772,0.565362479774792,-1.1905028295917124,0.2338488185267856,0.4677651641566714,193,221,155,137
ENSMUSG00000029650,Slc46a3,71706,"solute carrier family 46, member 3",259.8335762259177,0.5404196659386683,0.454035609530386,1.1902583290716564,0.23394487373603395,0.4678315960739351,527,370,127,163
ENSMUSG00000059248,Septin9,53860,septin 9,8441.622156989722,0.265810543607268,0.22334363868248247,1.1901415467899619,0.23399076304007735,0.4678315960739351,14416,12454,3582,7943
ENSMUSG00000026200,Glb1l,74577,"galactosidase, beta 1-like",109.32880141322406,-0.6377977218597096,0.5363545930826072,-1.1891344459158542,0.23438676550837861,0.46852327822420076,111,137,75,112
ENSMUSG00000031985,Gnpat,14712,glyceronephosphate O-acyltransferase,158.3351483007259,-0.9441772162369205,0.7943597949278215,-1.188601465312972,0.23459653099481798,0.4688424693942124,270,49,90,231
ENSMUSG00000074886,Grk6,26385,G protein-coupled receptor kinase 6,2665.4291922439184,-0.4066491876359126,0.34216344696183965,-1.188464727154987,0.23465036853672186,0.4688499679556571,3291,3385,1079,3849
ENSMUSG00000021067,Sav1,64010,salvador family WW domain containing 1,622.000567213527,-0.345242144339851,0.29062902330186446,-1.187913513996371,0.23486748492288498,0.46918363772153787,751,843,337,697
ENSMUSG00000002227,Mov10,17454,Mov10 RISC complex RNA helicase,1547.1180509005294,0.31587868892242493,0.2661004112037963,1.1870657677432348,0.23520167976993175,0.46945978543383743,2820,2186,669,1377
ENSMUSG00000032096,Arcn1,213827,archain 1,306.6038893325733,-0.9697486818642462,0.8171123196524654,-1.1867997318614656,0.2353066246400561,0.46945978543383743,246,357,45,718
ENSMUSG00000033862,Cdk10,234854,cyclin-dependent kinase 10,555.4184307455841,0.3444731523154432,0.2901838362957364,1.1870859408047065,0.23519372332543081,0.46945978543383743,945,866,233,498
ENSMUSG00000038845,Phb,18673,prohibitin,2236.181255920223,0.3321434811962014,0.27986000312679055,1.1868201153621936,0.23529858265833356,0.46945978543383743,3200,4042,1041,1814
ENSMUSG00000039210,Gpatch2,67769,G patch domain containing 2,129.73098273500872,0.7824506450919165,0.6592203459919665,1.1869333976858956,0.2352538924880785,0.46945978543383743,221,254,69,50
ENSMUSG00000042333,Tnfrsf14,230979,"tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)",825.4547661356689,-0.32820881598901974,0.2765405473697669,-1.1868379487589802,0.2352915469385847,0.46945978543383743,1129,1003,476,857
ENSMUSG00000019951,Bltp3b,75089,bridge-like lipid transfer protein family member 3B,1633.6950642083193,0.387461348195449,0.32716766761749233,1.1842898505742594,0.2362983450897997,0.4708964232009606,2554,2837,535,1725
ENSMUSG00000020219,Timm13,30055,translocase of inner mitochondrial membrane 13,888.4872369521545,0.30922632673803946,0.2610094385530464,1.1847323547082902,0.23612328571843105,0.4708964232009606,1446,1417,395,773
ENSMUSG00000029502,Golga3,269682,"golgi autoantigen, golgin subfamily a, 3",1608.5317617054734,-0.3664075802536631,0.30941005101882285,-1.1842135672295042,0.23632853287021824,0.4708964232009606,2287,1815,727,2122
ENSMUSG00000029592,Usp30,100756,ubiquitin specific peptidase 30,162.85208589151665,0.5146491621829168,0.4345660426954761,1.1842829664985104,0.23630106922870628,0.4708964232009606,297,262,61,142
ENSMUSG00000078862,Gm2004,628147,predicted gene 2004,119.12229614022564,-0.7984163376747234,0.6739360579924422,-1.1847063652493828,0.23613356489026194,0.4708964232009606,81,170,98,101
ENSMUSG00000089824,Rbm12,75710,RNA binding motif protein 12,505.33296284136895,0.5006923909527256,0.4227261521317689,1.1844367527955868,0.23624021882422783,0.4708964232009606,948,782,140,546
ENSMUSG00000031393,Mecp2,17257,methyl CpG binding protein 2,442.44259695585686,-0.7709900858686447,0.6512017856114234,-1.1839495881368787,0.23643301896127678,0.4709041469141515,784,178,233,635
ENSMUSG00000041607,Mbp,17196,myelin basic protein,150.84502107089372,0.8611136879724708,0.7272481160746511,1.1840713904084952,0.2363848041031362,0.4709041469141515,458,114,52,107
ENSMUSG00000026222,Sp100,20684,nuclear antigen Sp100,7794.85634152624,-0.4599756038887254,0.3885625078856659,-1.1837879222873267,0.23649702436935094,0.47093142844532954,10203,8929,2827,12219
ENSMUSG00000031513,Leprotl1,68192,leptin receptor overlapping transcript-like 1,4422.792324670018,-0.3019139017540713,0.25509257195347507,-1.1835464256839894,0.23659265852826777,0.4710216666276297,5586,5941,2650,4304
ENSMUSG00000025470,Zfp511,69752,zinc finger protein 511,665.0672697019688,0.4393259605550076,0.3713496961326748,1.1830518918697228,0.23678858231321506,0.47131148607995027,1103,1129,204,706
ENSMUSG00000022323,Rida,15473,reactive intermediate imine deaminase A homolog,199.5424242514146,-0.5249686713984107,0.4440983073298672,-1.1821001402927542,0.23716596875148843,0.47196229453288335,201,275,102,260
ENSMUSG00000051351,Zfp46,22704,zinc finger protein 46,524.1847529992962,-0.34439096739187436,0.29156350594741143,-1.1811868096207874,0.23752852006071762,0.47258331058201436,682,663,289,577
ENSMUSG00000021557,Agtpbp1,67269,ATP/GTP binding protein 1,692.8698841602785,0.4272858125275348,0.36185801675066087,1.180810684711062,0.23767793853539657,0.4727801068061724,1246,1074,219,728
ENSMUSG00000030051,Aplf,72103,aprataxin and PNKP like factor,181.42064569740563,-0.5600848320752694,0.47445737973222235,-1.1804744872792874,0.23781155169726673,0.47285878092318573,168,258,97,232
ENSMUSG00000033671,Cep350,74081,centrosomal protein 350,3656.6776144650826,-0.4826448626088983,0.40898917801906143,-1.1800920135505493,0.23796362069373941,0.47285878092318573,4677,4216,1283,5876
ENSMUSG00000033961,Zfp446,269870,zinc finger protein 446,180.2826021356909,0.561133239687579,0.47550608826281715,1.180075825606327,0.23797005842635702,0.47285878092318573,251,372,78,131
ENSMUSG00000036860,Mrpl55,67212,mitochondrial ribosomal protein L55,168.74558722194485,-0.5132509855690837,0.4348709152087236,-1.1802375546838773,0.23790574642143172,0.47285878092318573,219,187,87,217
ENSMUSG00000039953,Clstn1,65945,calsyntenin 1,612.9670264188023,0.47520512190132824,0.4026441654311125,1.180211121133531,0.23791625695502047,0.47285878092318573,1079,995,324,360
ENSMUSG00000029111,Nelfa,24116,"negative elongation factor complex member A, Whsc2",1054.2948045486614,-0.3177682293955576,0.26948170290134493,-1.1791829499900777,0.2383253338030428,0.4733637703650082,1507,1231,551,1203
ENSMUSG00000059439,Bcas3,192197,BCAS3 microtubule associated cell migration factor,585.2215344106,0.4001993298322652,0.3393798315325077,1.1792077567636243,0.23831545812916338,0.4733637703650082,969,967,290,413
ENSMUSG00000007656,Arpp19,59046,cAMP-regulated phosphoprotein 19,1364.1317537770183,0.3213020117136841,0.27270675826065083,1.1781959998460556,0.2387184769352018,0.4737486588842305,2370,2050,526,1339
ENSMUSG00000020077,Srgn,19073,serglycin,1925.7714816022913,-0.38743376662189366,0.3290158060607194,-1.1775536599916216,0.2389745932327034,0.4737486588842305,2402,2453,1310,1666
ENSMUSG00000020464,Pnpt1,71701,polyribonucleotide nucleotidyltransferase 1,1038.6151699927982,0.30286463727260166,0.25713932369936454,1.1778231073933174,0.23886713450072133,0.4737486588842305,1635,1705,439,954
ENSMUSG00000021938,Pspc1,66645,paraspeckle protein 1,463.78751848222805,0.5232040147939804,0.4441073019209348,1.1781027074558827,0.23875566281966204,0.4737486588842305,983,618,134,483
ENSMUSG00000033439,Trmt13,229780,tRNA methyltransferase 13,307.15432164485384,0.47654273843455264,0.40467319173322175,1.1775989815226269,0.2389565160978938,0.4737486588842305,595,450,102,302
ENSMUSG00000046324,Ermp1,226090,endoplasmic reticulum metallopeptidase 1,474.2751130115374,0.3926438642517692,0.3331632194014845,1.1785330474268423,0.23858416549503425,0.4737486588842305,819,752,171,466
ENSMUSG00000073481,Mtarc2,67247,mitochondrial amidoxime reducing component 2,1086.125380440492,-0.3137361306516441,0.2664123844087962,-1.1776334322740492,0.23894277557295546,0.4737486588842305,1536,1287,610,1150
ENSMUSG00000100615,Gm5511,433221,"heat shock protein 90, alpha (cytosolic), class A member 1 pseudogene",85.04721624735261,0.6755678364918107,0.5736347989200049,1.1776967467171056,0.2389175243500264,0.4737486588842305,135,169,32,65
ENSMUSG00000121584,Zftraf1,54151,zinc finger TRAF type containing 1,134.2467565094337,0.6620454184445947,0.5621752541715775,1.1776495203798787,0.23893635909633143,0.4737486588842305,185,291,62,81
ENSMUSG00000022948,Setd4,224440,SET domain containing 4,223.31732004307983,-0.46397220084113505,0.39409178882185975,-1.1773201421632846,0.2390677504195023,0.4738329899803008,249,297,123,264
ENSMUSG00000063439,B9d2,232987,B9 protein domain 2,264.1133622738744,0.49462490403899867,0.4202229907716779,1.1770534095021612,0.23917418932715534,0.47394360421073267,439,458,130,172
ENSMUSG00000024248,Cox7a2l,20463,cytochrome c oxidase subunit 7A2 like,9905.248414638287,-0.2639159030039533,0.22431368355170747,-1.1765483889578094,0.23937580788475843,0.47415332872485927,12352,13835,5211,10869
